   0.2562716586076057   0.2562716586061062   0.0852015961834602   0.0852015961803688  -0.0000000000122381  -0.0013318900056759  -1.3783774293456270
   0.2642534768908153   0.2642534768904459   0.0730120516623848   0.0730120516541663  -0.0000000000243758  -0.0026608978390765  -1.3740372706789330
   0.2712574858122490   0.2712574858084942   0.0617982033652585   0.0617982033609801  -0.0000000000159095  -0.0039870300983085  -1.3696954307810132
   0.2775202755405063   0.2775202755378997   0.0513233132133739   0.0513233132080600  -0.0000000000046101  -0.0053102934501156  -1.3653517638538386
   0.2831959923897057   0.2831959923849801   0.0414330715827710   0.0414330715740384  -0.0000000028123128  -0.0066306994298262  -1.3610061167578456
   0.2883916553305349   0.2883916553225944   0.0320203382788815   0.0320203382776623  -0.0000000005903539  -0.0079482411281023  -1.3566583477191523
   0.2931852692902192   0.2931852692882037   0.0230069212271392   0.0230069212214486  -0.0000000001518430  -0.0092629368830691  -1.3523082912812805
   0.2976356977006542   0.2976356976945870   0.0143338013063789   0.0143338013021585  -0.0000000000291363  -0.0105747907505317  -1.3479557894949770
   0.3017886911436818   0.3017886911434853   0.0059550632656161   0.0059550632532906  -0.0000000000172767  -0.0118838088985553  -1.3436006791098212
   0.3056806463265529   0.3056806463235306  -0.0000000000112162  -0.0021658590625842  -0.0021658590704869  -0.0131899977795817  -1.3392427925389290
   0.3093410852500320   0.3093410852468267  -0.0000000000166838  -0.0100586614070990  -0.0100586614074952  -0.0144933639124132  -1.3348819581107609
   0.3127943485206657   0.3127943485180639   0.0000000000019559  -0.0157939138161332  -0.0177478623858824  -0.0177478623878228  -1.3305179998508587
   0.3160607872683723   0.3160607872656175  -0.0000000000048827  -0.0170916539933178  -0.0252539955895321  -0.0252539955920626  -1.3261507373748851
   0.3191576240306244   0.3191576240253329   0.0000000000348454  -0.0183865909361396  -0.0325944705980032  -0.0325944705997535  -1.3217799857330801
   0.3220995883943449   0.3220995883916073   0.0000000000174435  -0.0196787311297266  -0.0397842088039775  -0.0397842088092024  -1.3174055552196950
   0.3248993956534018   0.3248993956491174  -0.0000000000041112  -0.0209680810259002  -0.0468361222337167  -0.0468361222405803  -1.3130272511839132
   0.3275681132799191   0.3275681132778642  -0.0000000000242516  -0.0222546470771001  -0.0537614802324468  -0.0537614802354267  -1.3086448738680094
   0.3301154458664922   0.3301154458623887   0.0000000000096730  -0.0235384357092522  -0.0605701945921572  -0.0605701945988109  -1.3042582181613360
   0.3325499596059538   0.3325499596025700   0.0000000000150469  -0.0248194533423317  -0.0672710442693371  -0.0672710442700098  -1.2998670734962734
   0.3348792614037357   0.3348792613948398   0.0000000000041517  -0.0260977063657078  -0.0738718546487317  -0.0738718546553773  -1.2954712234172396
