   0.2653881749572158   0.1584572734492123   0.1570852749556994
   0.2657577267803737   0.1593171048819598   0.1582170887130368
   0.2660452618584740   0.1601593800246805   0.1593356084314076
   0.2662500748240744   0.1609781707243680   0.1604310830182841
   0.2663726063198213   0.1617682323926753   0.1614944573452368
   0.2664144159238975   0.1625250920665284   0.1625175953500992
   0.2663781265381052   0.1632450965839895   0.1634934024640904
   0.2662673485759444   0.1639254387097034   0.1644159142068396
   0.2660865868187146   0.1645641625929584   0.1652803550734390
   0.2658411327481802   0.1651601492939161   0.1660831676860142
   0.2655369453897359   0.1657130836179323   0.1668220128144986
   0.2651805238312349   0.1662234040114103   0.1674957417863810
   0.2647787745912870   0.1666922376825566   0.1681043436189247
   0.2643388769056887   0.1671213233952026   0.1686488698449758
   0.2638681488002246   0.1675129245431891   0.1691313404456946
   0.2633739165444702   0.1678697351563378   0.1695546345536063
   0.2628633897572332   0.1681947814321879   0.1699223696638127
   0.2623435440815490   0.1684913212491552   0.1702387730149734
   0.2618210129849406   0.1687627439163780   0.1705085486042666
   0.2613019898849923   0.1690124721726074   0.1707367430128988
   0.2607921414635974   0.1692438681787071   0.1709286128706263
   0.2602965327244124   0.1694601449707701   0.1710894964059512
   0.2598195640726487   0.1696642845657393   0.1712246911357422
   0.2593649204570447   0.1698589636479119   0.1713393393617803
   0.2589355324111698   0.1700464875191669   0.1714383227751294
   0.2585335486638262   0.1702287327720462   0.1715261671307432
   0.2581603198539498   0.1704070989447869   0.1716069576490030
   0.2578163927811016   0.1705824692414407   0.1716842655294754
   0.2575015145452940   0.1707551802476354   0.1717610857244638
   0.2572146458765904   0.1709250004421768   0.1718397859138016
   0.2569539829229978   0.1710911171951780   0.1719220664450742
   0.2567169867525030   0.1712521318534722   0.1720089308522288
   0.2565004198299879   0.1714060624427289   0.1721006664378791
   0.2563003887508686   0.1715503534623739   0.1721968342987491
   0.2561123925496593   0.1716818922138853   0.1722962680886760
   0.2559313759524054   0.1717970310854187   0.1723970807492299
   0.2557517870061744   0.1718916152163433   0.1724966783949416
   0.2555676385956036   0.1719610149845461   0.1725917805194255
   0.2553725734445246   0.1720001627975985   0.1726784456918292
   0.2551599322983328   0.1720035937261597   0.1727521019414248
   0.2549228250879154   0.1719654895940171   0.1728075810830645
   0.2546542049860647   0.1718797262331498   0.1728391563183748
   0.2543469453793780   0.1717399237228221   0.1728405825571167
   0.2539939198892749   0.1715394995570506   0.1728051390394220
   0.2535880856811799   0.1712717248223663   0.1727256740012212
   0.2531225703971152   0.1709297836145654   0.1725946513098402
   0.2525907631296676   0.1705068360756352   0.1724041992015478
   0.2519864099201605   0.1699960855863225   0.1721461614743049
   0.2513037143064096   0.1693908508016343   0.1718121517231520
   0.2505374434610191   0.1686846433613436   0.1713936114484764
