  -1.1440402679302784  -0.8328165518350876  -0.3885501654317509   0.1261340851485699   0.6261890760267179   1.0315191675261961   1.2917709716526691   1.3965072924790685   1.3688603609735457   1.2499090856725901   1.0829970204285579   0.9034472442210234   0.7344592434997109   0.5873722568201933   0.4640687048104407   0.3599486658986130   0.2666892718010527   0.1745307376576986   0.0740968331218895  -0.0421270022107166  -0.1784856764752972  -0.3348456040501364  -0.5052049833974271  -0.6763828347840132  -0.8273559623290403  -0.9302868880322845  -0.9544933606425112  -0.8740111950767162  -0.6775977449982147  -0.3774814459861842  -0.0116900537102879   0.3634346582608418   0.6888135509274913   0.9194681842468428   1.0349442928192041   1.0398152030338090   0.9563627670292574   0.8144928586166378   0.6432835774156502   0.4661024812113159   0.2990725267405958   0.1516859871954460   0.0283468502940945  -0.0699797768315954  -0.1444127284334762  -0.1972099328697625  -0.2312038039220540  -0.2495350195005680  -0.2555969966754680  -0.2531126720211567  -0.2462746445067089  -0.2398850195927066  -0.2394331078640875  -0.2510485724411811  -0.2812632903659970  -0.3365032139774925  -0.4222099257640217  -0.5414702955712176  -0.6930483604424222  -0.8688435128370164  -1.0511550462527661  -1.2107954600541522  -1.3079389284102936  -1.2980329103056332
  -1.1440398758713397  -0.8328158195758549  -0.3885491697134526   0.1261351811946161   0.6261900710940063   1.0315198886142054   1.2917713241522364   1.3965072722884222   1.3688600326802587   1.2499085468389595   1.0829963707130976   0.9034465676103842   0.7344586027159661   0.5873716950830765   0.4640682503532935   0.3599483364136137   0.2666890776419740   0.1745306835800454   0.0740969186490781  -0.0421267837632831  -0.1784853404103849  -0.3348451781491150  -0.5052045127429715  -0.6763823859871019  -0.8273556240929609  -0.9302867637469063  -0.9544935492570399  -0.8740117606804874  -0.6775986835515556  -0.3774826655102460  -0.0116913841953729   0.3634334219218123   0.6888125894401972   0.9194676055311063   1.0349441150928214   1.0398153703047921   0.9563631822013561   0.8144934165370508   0.6432841871917462   0.4661030758836994   0.2990730636843406   0.1516864438555440   0.0283472187912456  -0.0699794943299294  -0.1444125229994691  -0.1972097909586805  -0.2312037088958995  -0.2495349530732517  -0.2555969406545622  -0.2531126104594417  -0.2462745660950464  -0.2398849198964497  -0.2394329908891852  -0.2510484510425542  -0.2812631851584720  -0.3365031506073985  -0.4222099305582244  -0.5414703896549815  -0.6930485524827688  -0.8688437908693381  -1.0511553699548279  -1.2107957565702043  -1.3079390968893101  -1.2980328407708788
  -1.1440394837533803  -0.8328150871951945  -0.3885481738353683   0.1261362774015180   0.6261910663022467   1.0315206098125052   1.2917716767132872   1.3965072520964645   1.3688597043313546   1.2499080079186999   1.0829957208991734   0.9034458908991715   0.7344579618356613   0.5873711332598424   0.4640677958262396   0.3599480068784405   0.2666888834538741   0.1745306294947943   0.0740970041897202  -0.0421265652824475  -0.1784850042942854  -0.3348447521828996  -0.5052040420157804  -0.6763819371203457  -0.8273552858043374  -0.9302866394421822  -0.9544937378990811  -0.8740123263674152  -0.6775996222450213  -0.3774838852202324  -0.0116927148856460   0.3634321853927678   0.6888116278061489   0.9194670267257914   1.0349439373357658   1.0398155375973706   0.9563635974342690   0.8144939745411344   0.6432847970594009   0.4661036706450183   0.2990736007083332   0.1516869005841212   0.0283475873438774  -0.0699792117856397  -0.1444123175344285  -0.1972096490260719  -0.2312036138551527  -0.2495348866354943  -0.2555968846246280  -0.2531125488877266  -0.2462744876707607  -0.2398848201843883  -0.2394328738960154  -0.2510483296251036  -0.2812630799344135  -0.3365030872267145  -0.4222099353521709  -0.5414704837530774  -0.6930487445536123  -0.8688440689443576  -1.0511556937028981  -1.2107960531263053  -1.3079392653935982  -1.2980327712308179
  -1.1440390915726106  -0.8328143546988486  -0.3885471778009366   0.1261373737798132   0.6261920616655013   1.0315213311225837   1.2917720293283483   1.3965072319003402   1.3688593759303584   1.2499074689137393   1.0829950709835119   0.9034452140822662   0.7344573208554471   0.5873705713491709   0.4640673412285732   0.3599476772921951   0.2666886892358260   0.1745305754014441   0.0740970897440398  -0.0421263467671793  -0.1784846681253447  -0.3348443261497093  -0.5052035712144451  -0.6763814881826031  -0.8273549474616878  -0.9302865151165502  -0.9544939265688964  -0.8740128921410406  -0.6776005610838050  -0.3774851051201344  -0.0116940457841158   0.3634309486692478   0.6888106660197523   0.9194664478274300   1.0349437595481497   1.0398157049133934   0.9563640127296179   0.8144945326302765   0.6432854070205354   0.4661042654977468   0.2990741378149744   0.1516873573830405   0.0283479559533042  -0.0699789291977639  -0.1444121120376120  -0.1972095070713792  -0.2312035187994217  -0.2495348201870186  -0.2555968285854380  -0.2531124873057810  -0.2462744092335654  -0.2398847204561070  -0.2394327568839902  -0.2510482081881973  -0.2812629746935198  -0.3365030238357932  -0.4222099401465379  -0.5414705778654840  -0.6930489366539373  -0.8688443470620921  -1.0511560175005670  -1.2107963497274912  -1.3079394339227344  -1.2980327016782893
  -1.1440386993290490  -0.8328136220868664  -0.3885461816102289   0.1261384703294223   0.6261930571837016   1.0315220525443995   1.2917723819974087   1.3965072117000672   1.3688590474773110   1.2499069298241348   1.0829944209661810   0.9034445371597407   0.7344566797753957   0.5873700093511280   0.4640668865603487   0.3599473476549181   0.2666884949878541   0.1745305213000041   0.0740971753120328  -0.0421261282174932  -0.1784843319035855  -0.3348439000495735  -0.5052031003390001  -0.6763810391739111  -0.8273546090650459  -0.9302863907700325  -0.9544941152664858  -0.8740134580013326  -0.6776015000678439  -0.3774863252098646  -0.0116953768906828   0.3634297117513455   0.6888097040810792   0.9194658688360650   1.0349435817299852   1.0398158722528461   0.9563644280873693   0.8144950908044325   0.6432860170750957   0.4661048604418271   0.2990746750042051   0.1516878142522443   0.0283483246194718  -0.0699786465663490  -0.1444119065090578  -0.1972093650946339  -0.2312034237287344  -0.2495347537278505  -0.2555967725370184  -0.2531124257136311  -0.2462743307834854  -0.2398846207116266  -0.2394326398531253  -0.2510480867318463  -0.2812628694357962  -0.3365029604346361  -0.4222099449413214  -0.5414706719921900  -0.6930491287837216  -0.8688446252225090  -1.0511563413477949  -1.2107966463737205  -1.3079396024766883  -1.2980326321132836
  -1.1440383070227687  -0.8328128893593640  -0.3885451852633930   0.1261395670501894   0.6261940528567116   1.0315227740778594   1.2917727347204306   1.3965071914956604   1.3688587189722692   1.2499063906499706   1.0829937708472772   0.9034438601316932   0.7344560385955976   0.5873694472657918   0.4640664318216295   0.3599470179666550   0.2666883007099852   0.1745304671904812   0.0740972608936864  -0.0421259096334212  -0.1784839956290563  -0.3348434738825540  -0.5052026293895131  -0.6763805900943330  -0.8273542706144582  -0.9302862664026423  -0.9544943039918166  -0.8740140239482044  -0.6776024391969991  -0.3774875454892447  -0.0116967082051561   0.3634284746392361   0.6888087419902639   0.9194652897517737   1.0349434038812919   1.0398160396157006   0.9563648435074614   0.8144956490635211   0.6432866272229960   0.4661054554771781   0.2990752122759545   0.1516882711916747   0.0283486933423370  -0.0699783638914259  -0.1444117009487869  -0.1972092230958488  -0.2312033286430973  -0.2495346872579937  -0.2555967164793727  -0.2531123641112825  -0.2462742523205298  -0.2398845209509611  -0.2394325228034386  -0.2510479652560694  -0.2812627641612612  -0.3365028970232552  -0.4222099497365254  -0.5414707661331870  -0.6930493209429458  -0.8688449034255785  -1.0511566652445476  -1.2107969430649654  -1.3079397710554521  -1.2980325625358278
  -1.1440379146534789  -0.8328121565158088  -0.3885441887597118   0.1261406639428966   0.6261950486852301   1.0315234957234551   1.2917730874976341   1.3965071712870705   1.3688583904149640   1.2499058513908299   1.0829931206263068   0.9034431829976104   0.7344553973155673   0.5873688850927362   0.4640659770120699   0.3599466882271554   0.2666881064020721   0.1745304130728342   0.0740973464890625  -0.0421256910148051  -0.1784836593015158  -0.3348430476483453  -0.5052021583656469  -0.6763801409435459  -0.8273539321096792  -0.9302861420142887  -0.9544944927450237  -0.8740145899820637  -0.6776033784719475  -0.3774887659591544  -0.0116980397284918   0.3634272373320357   0.6888077797466245   0.9194647105741537   1.0349432260019569   1.0398162070020884   0.9563652589902012   0.8144962074079496   0.6432872374646810   0.4661060506042340   0.2990757496306187   0.1516887282016727   0.0283490621221781  -0.0699780811727783  -0.1444114953566382  -0.1972090810749082  -0.2312032335424268  -0.2495346207773824  -0.2555966604124394  -0.2531123024986684  -0.2462741738446211  -0.2398844211740210  -0.2394324057348332  -0.2510478437607727  -0.2812626588698349  -0.3365028336016025  -0.4222099545321505  -0.5414708602885407  -0.6930495131317463  -0.8688451816715006  -1.0511569891910599  -1.2107972398014424  -1.3079399396591469  -1.2980324929458678
  -1.1440375222210726  -0.8328114235560210  -0.3885431920989527   0.1261417610077920   0.6261960446694798   1.0315242174813479   1.2917734403291015   1.3965071510743030   1.3688580618053385   1.2499053120466117   1.0829924703031462   0.9034425057573650   0.7344547559351829   0.5873683228318547   0.4640655221315856   0.3599463584363612   0.2666879120640853   0.1745303589470624   0.0740974320981891  -0.0421254723615905  -0.1784833229208859  -0.3348426213468508  -0.5052016872672926  -0.6763796917214434  -0.8273535935506231  -0.9302860176049280  -0.9544946815261310  -0.8740151561030194  -0.6776043178928849  -0.3774899866198578  -0.0116993714609872   0.3634259998294591   0.6888068173499301   0.9194641313030528   1.0349430480919126   1.0398163744120181   0.9563656745356514   0.8144967658378139   0.6432878478002590   0.4661066458231043   0.2990762870682961   0.1516891852823202   0.0283494309590577  -0.0699777984103637  -0.1444112897325893  -0.1972089390318055  -0.2312031384267275  -0.2495345542860265  -0.2555966043362290  -0.2531122408757953  -0.2462740953557598  -0.2398843213808006  -0.2394322886472977  -0.2510477222459395  -0.2812625535615004  -0.3365027701696653  -0.4222099593281928  -0.5414709544582607  -0.6930497053501492  -0.8688454599603173  -1.0511573131873808  -1.2107975365831916  -1.3079401082877846  -1.2980324233433636
  -1.1440371297262579  -0.8328106904812842  -0.3885421952828368   0.1261428582430008   0.6261970408077759   1.0315249393503354   1.2917737932142650   1.3965071308574213   1.3688577331439729   1.2499047726182484   1.0829918198789119   0.9034418284121171   0.7344541144555452   0.5873677604841128   0.4640650671809554   0.3599460285948314   0.2666877176963451   0.1745303048132420   0.0740975177209025  -0.0421252536741652  -0.1784829864877506  -0.3348421949788050  -0.5052012160952650  -0.6763792424288090  -0.8273532549378935  -0.9302858931748063  -0.9544948703348511  -0.8740157223101338  -0.6776052574582261  -0.3774912074692777  -0.0117007034003647   0.3634247621336327   0.6888058548018432   0.9194635519394851   1.0349428701514942   1.0398165418452403   0.9563660901431439   0.8144973243522022   0.6432884582287265   0.4661072411328009   0.2990768245880876   0.1516896424328479   0.0283497998523539  -0.0699775156046560  -0.1444110840769784  -0.1972087969667679  -0.2312030432961478  -0.2495344877840303  -0.2555965482508342  -0.2531121792427704  -0.2462740168540822  -0.2398842215714687  -0.2394321715410249  -0.2510476007117680  -0.2812624482364298  -0.3365027067275507  -0.4222099641246531  -0.5414710486422051  -0.6930498975978528  -0.8688457382915821  -1.0511576372329876  -1.2107978334097380  -1.3079402769411128  -1.2980323537284737
  -1.1440367371680831  -0.8328099572898621  -0.3885411983090259   0.1261439556510788   0.6261980371024225   1.0315256613320682   1.2917741461539087   1.3965071106363407   1.3688574044300681   1.2499042331044561   1.0829911693520680   0.9034411509602720   0.7344534728751462   0.5873671980481904   0.4640646121591138   0.3599456987017969   0.2666875232984033   0.1745302506712552   0.0740976033574132  -0.0421250349520071  -0.1784826500013129  -0.3348417685432008  -0.5052007448484483  -0.6763787930645733  -0.8273529162706733  -0.9302857687236012  -0.9544950591715914  -0.8740162886046980  -0.6776061971701401  -0.3774924285102492  -0.0117020355497289   0.3634235242416592   0.6888048921000980   0.9194629724820701   1.0349426921802507   1.0398167093021065   0.9563665058136073   0.8144978829523782   0.6432890687514727   0.4661078365346859   0.2990773621912284   0.1516900996543095   0.0283501688029200  -0.0699772327549995  -0.1444108783893275  -0.1972086548794639  -0.2312029481504630  -0.2495344212712335  -0.2555964921561165  -0.2531121175994410  -0.2462739383393979  -0.2398841217457887  -0.2394320544157419  -0.2510474791579774  -0.2812623428943802  -0.3365026432751101  -0.4222099689215365  -0.5414711428405805  -0.6930500898752857  -0.8688460166659195  -1.0511579613286064  -1.2107981302817408  -1.3079404456194865  -1.2980322841009950
