   5.0000000000000000e+00	   1.3068739854954509e-01	   3.4536650859621057e-02	   2.7574621105751990e-01	
   6.0000000000000000e+00	   1.1944059076840825e-01	   3.8482660260110081e-02	   2.7824138845654028e-01	
   7.0000000000000000e+00	   9.7591283650539803e-02	   1.7110442779526086e-02	   2.7748130866270881e-01	
   8.0000000000000000e+00	   1.0032640463557181e-01	   2.7840859042272889e-02	   2.0332009786168917e-01	
   9.0000000000000000e+00	   8.5072213858171278e-02	   1.4942492900653411e-02	   2.6061997516687918e-01	
   1.0000000000000000e+01	   1.3242294626092524e-01	   3.2734789209875437e-02	   3.8183087644364733e-01	
   1.1000000000000000e+01	   1.2766042790831220e-01	   3.1674234127170825e-02	   3.0936861137246063e-01	
   1.2000000000000000e+01	   1.0983049068561135e-01	   4.1755014971203243e-02	   2.3360376538410091e-01	
   1.3000000000000000e+01	   9.9591756168313561e-02	   1.5366149389661146e-02	   2.0459441600694012e-01	
   1.4000000000000000e+01	   1.1406402169942652e-01	   1.0566762300263764e-02	   2.6243879886995575e-01	
   1.5000000000000000e+01	   1.0068643289550133e-01	   1.5982628620713188e-02	   2.4104345642527647e-01	
   1.6000000000000000e+01	   7.5855926561807660e-02	   4.0996935208933723e-02	   1.1121652076857950e-01	
   1.7000000000000000e+01	   1.1030094921594891e-01	   4.0106309381850933e-02	   2.3092455317974067e-01	
   1.8000000000000000e+01	   1.1695048354564215e-01	   3.5841234986971775e-02	   2.5273192521690063e-01	
   1.9000000000000000e+01	   2.2784305549475839e-01	   7.3339557724135765e-02	   5.8160407245130152e-01	
   2.0000000000000000e+01	   5.3441869853906566e-02	   3.0664337324597550e-02	   9.3062936858181206e-02	
   2.1000000000000000e+01	   5.8757697750454467e-02	   2.9423798849003330e-02	   9.1972066087480792e-02	
   2.2000000000000000e+01	   9.5739910969547967e-02	   3.5133690315351684e-02	   1.8622382845027535e-01	
   2.3000000000000000e+01	   1.3395732333012353e-01	   2.2386033511541125e-02	   3.8740623810307723e-01	
   2.4000000000000000e+01	   9.1765760975759850e-02	   1.8452649472079231e-02	   2.9194763073653263e-01	
   2.5000000000000000e+01	   1.0061442699576106e-01	   4.1235601161170213e-02	   2.6873927212882226e-01	
   2.6000000000000000e+01	   8.0179856377167277e-02	   1.2932213523030173e-02	   1.7058965177314833e-01	
   2.7000000000000000e+01	   9.2536643185146539e-02	   3.2992523276647152e-02	   2.2649161993503172e-01	
   2.8000000000000000e+01	   9.3664614940765514e-02	   3.3580413924733543e-02	   1.7725054668304122e-01	
   2.9000000000000000e+01	   8.0209288949025570e-02	   3.1193619074440404e-02	   1.2799720011125251e-01	
   3.0000000000000000e+01	   9.6343073988703176e-02	   1.4930819381034199e-02	   1.7264640304281248e-01	
   3.1000000000000000e+01	   8.3686889820464891e-02	   2.3942653469855957e-02	   1.8749242610154632e-01	
   3.2000000000000000e+01	   9.9337550228809357e-02	   1.4960791444289792e-02	   2.4122845914750779e-01	
   3.3000000000000000e+01	   9.7659341382914142e-02	   1.6647878836348828e-02	   1.6550917940793822e-01	
   3.4000000000000000e+01	   9.0507717761914172e-02	   3.9301333222289556e-02	   2.2737102843619178e-01	
   3.5000000000000000e+01	   9.7540970300985158e-02	   1.7940052863801806e-02	   1.7825136833835192e-01	
   3.6000000000000000e+01	   1.0303509213880976e-01	   1.6951498011160769e-02	   2.5045578416770820e-01	
   3.7000000000000000e+01	   1.8675215751181348e-02	   6.4580540403380163e-03	   3.8440919284724762e-02	
   3.8000000000000000e+01	   9.5707270333692612e-02	   4.3495754498524566e-02	   2.0893573480931737e-01	
   3.9000000000000000e+01	   1.1345547734639665e-01	   1.1635935805634259e-02	   2.7594396008043898e-01	
   4.0000000000000000e+01	   7.9866381405721762e-02	   3.9010444227507692e-02	   1.4458829952094879e-01	
   4.1000000000000000e+01	   1.0847522381314142e-01	   1.7401246802113860e-02	   2.2971489994907432e-01	
   4.2000000000000000e+01	   1.0227295043341277e-01	   2.0275585337171144e-02	   2.0797806709537889e-01	
   4.3000000000000000e+01	   1.0486789475335177e-01	   3.7389313185779226e-02	   2.6330516320157016e-01	
   4.4000000000000000e+01	   1.0055653547568438e-01	   3.8900824196257670e-02	   2.1080269223406337e-01	
   4.5000000000000000e+01	   1.1594791795140251e-01	   3.4348485391485085e-02	   2.6726016033535288e-01	
   4.6000000000000000e+01	   7.6120079992406650e-02	   2.7200135069012820e-02	   1.1718345652895581e-01	
   4.7000000000000000e+01	   8.8555362872703838e-02	   1.9106210970412950e-02	   1.5053252339575182e-01	
   4.8000000000000000e+01	   9.1928088478548234e-02	   2.0245744786764216e-02	   2.6819119578587564e-01	
   4.9000000000000000e+01	   8.2349497647550035e-02	   3.4611917673901531e-02	   1.8957802508002289e-01	
