   2.0000000000000000e+00	   4.1422159496465905e-01	   2.9476165915044500e-01	   5.2958902353003867e-01	
   3.0000000000000000e+00	   4.5475605668390512e-02	   1.9907379187250052e-02	   8.5558112236995318e-02	
   4.0000000000000000e+00	   1.9913889226943055e-01	   9.7924039295059884e-02	   3.4183228536255333e-01	
   5.0000000000000000e+00	   1.6141316166725889e-01	   1.1228416921690791e-01	   2.2420195683960048e-01	
   6.0000000000000000e+00	   1.8434785036536780e-01	   1.1120396290139936e-01	   3.1109228731896338e-01	
   7.0000000000000000e+00	   1.6001578399644120e-01	   1.0256851572549837e-01	   2.1003756719276659e-01	
   8.0000000000000000e+00	   1.5831404232058521e-01	   1.0056388062306880e-01	   2.0695667046900093e-01	
   9.0000000000000000e+00	   1.6264260203436817e-01	   1.1514920159019591e-01	   1.9707794103492726e-01	
   1.0000000000000000e+01	   7.8723869369994162e-02	   2.8814097553543395e-02	   1.3795594058321867e-01	
   1.1000000000000000e+01	   4.1421035989317312e-01	   2.9475415627574203e-01	   5.2955220569992700e-01	
   1.2000000000000000e+01	   1.8863730786317290e-01	   6.5187621173006222e-02	   3.4510143838465024e-01	
   1.3000000000000000e+01	   1.5811915571224244e-01	   1.2578999261851481e-01	   2.1787123172059400e-01	
   1.4000000000000000e+01	   9.3786837635379497e-02	   2.9643558788168423e-02	   1.7855602604834547e-01	
   1.5000000000000000e+01	   5.1126511667313648e-02	   2.8724762212782810e-02	   1.0524814313992835e-01	
   1.6000000000000000e+01	   3.9812796862342341e-02	   2.3259870365399848e-02	   7.1578226631885289e-02	
   1.7000000000000000e+01	   1.4242761516346145e-01	   5.1442988601620027e-02	   3.0387237785663301e-01	
   1.8000000000000000e+01	   1.9282524283211966e-01	   1.3797617459768433e-01	   2.5517327753353841e-01	
   1.9000000000000000e+01	   2.4289362045788691e-02	   8.6046058252884014e-03	   5.3570208042461195e-02	
   2.0000000000000000e+01	   1.0909163911507688e-01	   3.2995915064742663e-02	   2.0139394517528370e-01	
   2.1000000000000000e+01	   9.8848953398159134e-02	   3.2553062175771592e-02	   1.9409800745338712e-01	
   2.2000000000000000e+01	   1.3952536953287731e-01	   8.1025939983810566e-02	   2.1676310776615923e-01	
   2.3000000000000000e+01	   2.5133197393856022e-01	   1.0590395384354807e-01	   4.1305172120139211e-01	
   2.4000000000000000e+01	   3.0645322981041147e-02	   9.0114576138780149e-03	   4.7925573147832058e-02	
   2.5000000000000000e+01	   2.3925616939917661e-02	   1.2631046861641066e-02	   5.0804410149450058e-02	
   2.6000000000000000e+01	   2.0482924738047900e-02	   1.0628994467523531e-02	   3.9177628386047436e-02	
   2.7000000000000000e+01	   3.6641949970945206e-02	   1.3373218458416918e-02	   7.8062371384657533e-02	
