   5.0000000000000000e+00	   5.1285062344438005e-02	   2.6850001100501144e-02	   8.8912192304932747e-02	
   6.0000000000000000e+00	   1.3122025691982186e-01	   4.9097138040950145e-02	   2.6482750272332872e-01	
   7.0000000000000000e+00	   8.7430187873230217e-02	   1.5632825107478935e-02	   2.1622080640339861e-01	
   8.0000000000000000e+00	   8.5483315793865103e-02	   1.1875208637142540e-02	   1.9447181425756560e-01	
   9.0000000000000000e+00	   9.9264018954397987e-02	   2.2589585524182401e-02	   2.7286906921912268e-01	
   1.0000000000000000e+01	   1.0203671041063807e-01	   2.9205731845864100e-02	   2.1371362059715834e-01	
   1.1000000000000000e+01	   2.2985750214114070e-01	   7.3401859169953579e-02	   5.8160682870046188e-01	
   1.2000000000000000e+01	   1.3553813225894262e-01	   3.2894308251000696e-02	   3.9691050612684564e-01	
   1.3000000000000000e+01	   1.1062744894481734e-01	   2.7746152025254770e-02	   2.5172525591836703e-01	
   1.4000000000000000e+01	   1.1257727780983422e-01	   4.1919222134820099e-02	   2.4279725626159965e-01	
   1.5000000000000000e+01	   1.0268226858409765e-01	   2.1865591562144255e-02	   2.0473200635704702e-01	
   1.6000000000000000e+01	   1.0243238477529422e-01	   2.1093136158897626e-02	   2.1130641167925676e-01	
   1.7000000000000000e+01	   1.1727520777316672e-01	   2.2204261096147506e-02	   2.5181720185541734e-01	
   1.8000000000000000e+01	   7.8046166206904660e-02	   4.2479537555028403e-02	   1.1021172910035290e-01	
   1.9000000000000000e+01	   1.0888391285909174e-01	   9.7875844793713883e-03	   2.4541997675089136e-01	
   2.0000000000000000e+01	   6.4571620263678575e-02	   3.2959391546352031e-02	   1.0901043532649272e-01	
   2.1000000000000000e+01	   6.3778660164849565e-02	   3.3412428417156213e-02	   1.0402067209038984e-01	
   2.2000000000000000e+01	   9.7571743687115478e-02	   3.5134797483716909e-02	   1.8618727289197115e-01	
   2.3000000000000000e+01	   1.3162800947230399e-01	   1.7719874901531971e-02	   3.6837248228215147e-01	
   2.4000000000000000e+01	   1.0117810269888641e-01	   3.3462605339150943e-02	   2.7049771496843866e-01	
   2.5000000000000000e+01	   8.2480198817041897e-02	   1.4588240040586540e-02	   1.8849300365532495e-01	
   2.6000000000000000e+01	   9.9017721158671496e-02	   3.4087519472615548e-02	   1.9760568240827694e-01	
   2.7000000000000000e+01	   1.0047425021887162e-01	   4.4263194824288740e-02	   2.8199603910046150e-01	
   2.8000000000000000e+01	   9.4514451794668775e-02	   3.3068064563786317e-02	   2.2834063761655993e-01	
   2.9000000000000000e+01	   9.4674260895805218e-02	   3.4022935969484885e-02	   1.8918291372029905e-01	
   3.0000000000000000e+01	   8.2357304633824749e-02	   3.0770988807027437e-02	   1.3173182963797381e-01	
   3.1000000000000000e+01	   2.2983793713550482e-01	   7.3339443766654591e-02	   5.8160452477915447e-01	
   3.2000000000000000e+01	   9.2975171240225654e-02	   3.8343365185769931e-02	   2.2940995627945537e-01	
   3.3000000000000000e+01	   9.8859472325463729e-02	   2.0754062517600588e-02	   1.7609706933173849e-01	
   3.4000000000000000e+01	   1.0190488619934919e-01	   1.9901346465583405e-02	   2.2795798953781313e-01	
   3.5000000000000000e+01	   9.8392246720360219e-02	   1.7342449480700468e-02	   1.7429740945730199e-01	
   3.6000000000000000e+01	   9.9505091363996670e-02	   2.2406339085612931e-02	   1.6497650823777166e-01	
   3.7000000000000000e+01	   1.8372315549799945e-06	   1.7571809411829441e-07	   1.4642666869215085e-05	
   3.8000000000000000e+01	   8.6338211097059914e-02	   4.0120694999118238e-02	   1.7535958177625102e-01	
   3.9000000000000000e+01	   1.0442788135370032e-01	   1.8815551349164229e-02	   2.5119213297195858e-01	
   4.0000000000000000e+01	   7.6007294769822153e-02	   2.5840466150515891e-02	   1.2932609145765356e-01	
   4.1000000000000000e+01	   1.3362505851993253e-01	   1.5244018516279888e-02	   3.0240147498805880e-01	
   4.2000000000000000e+01	   7.2801653601702265e-02	   3.2442666699551190e-02	   1.0853945596677521e-01	
   4.3000000000000000e+01	   9.7583646670543797e-02	   3.9096969148502768e-02	   2.0009354240818922e-01	
   4.4000000000000000e+01	   1.3184846563308861e-01	   3.4879490314000762e-02	   2.6708632160507673e-01	
   4.5000000000000000e+01	   5.1259394983987613e-02	   2.6849984122181536e-02	   8.8897809741544084e-02	
   4.6000000000000000e+01	   1.0268026091176337e-01	   2.6771044560554007e-02	   2.1627261115145052e-01	
   4.7000000000000000e+01	   1.1669359801351595e-01	   1.3970658185824825e-02	   2.3418664229497674e-01	
   4.8000000000000000e+01	   1.0443322132282087e-01	   3.5807883528579984e-02	   2.6342058626578685e-01	
   4.9000000000000000e+01	   7.9038427572130476e-02	   2.8957295020110515e-02	   1.3293390840593400e-01	
   5.0000000000000000e+01	   1.3048713734466114e-01	   4.9097443201648133e-02	   2.6430249978607168e-01	
   5.1000000000000000e+01	   7.9867853381188028e-02	   2.9404352692797300e-02	   1.3941285598642567e-01	
   5.2000000000000000e+01	   2.6303251866793578e-02	   9.9798604307335410e-03	   7.1306790539871934e-02	
   5.3000000000000000e+01	   1.0284698738630546e-01	   3.9158565747097168e-02	   2.1599045916180518e-01	
   5.4000000000000000e+01	   6.5297619955970401e-02	   3.3103168787902926e-02	   9.3726698734448860e-02	
   5.5000000000000000e+01	   9.0194921724192148e-02	   2.1340893421059357e-02	   1.5217914901331600e-01	
   5.6000000000000000e+01	   1.2029175723028757e-01	   3.8482705198652489e-02	   2.7807413873969100e-01	
   5.7000000000000000e+01	   1.0971557791876402e-01	   5.3383221889017236e-02	   2.7072254362202869e-01	
   5.8000000000000000e+01	   9.4401286811253593e-02	   2.1455062062571219e-02	   2.7480700839047345e-01	
   5.9000000000000000e+01	   6.6102036526060060e-02	   2.6384144243334372e-02	   1.2537049490036425e-01	
   6.0000000000000000e+01	   8.4350727979711604e-02	   3.5260185775801922e-02	   1.8715828859471403e-01	
   6.1000000000000000e+01	   8.7137342603945053e-02	   1.3704525330424334e-02	   2.8571198241481449e-01	
   6.2000000000000000e+01	   1.1210384571116684e-01	   5.3677994552555799e-02	   2.7787754724042985e-01	
   6.3000000000000000e+01	   8.7296470337518070e-02	   1.5632679800053104e-02	   2.1267682952704817e-01	
   6.4000000000000000e+01	   9.8919751251532156e-02	   4.0892620373073001e-02	   2.5980249623569529e-01	
   6.5000000000000000e+01	   8.3466698380180948e-02	   1.1642623637792933e-02	   1.9447440555772166e-01	
   6.6000000000000000e+01	   6.2166409371119773e-02	   2.1861582842080417e-02	   1.1200181939770590e-01	
   6.7000000000000000e+01	   7.8568200501378457e-02	   2.8220861387644861e-02	   1.2465609597926487e-01	
   6.8000000000000000e+01	   8.1237474665180970e-02	   1.6414498078484604e-02	   1.6193233230029497e-01	
   6.9000000000000000e+01	   1.7555047015358507e-02	   4.5367674982578704e-03	   4.4107348984049680e-02	
   7.0000000000000000e+01	   8.0827849961202389e-02	   1.3116992905783142e-02	   1.8405262840646963e-01	
   7.1000000000000000e+01	   7.1076137635530584e-02	   1.5494184141340066e-02	   1.9805287161411947e-01	
   7.2000000000000000e+01	   5.7828251037066465e-02	   3.5596148708282274e-02	   1.0398439029518901e-01	
   7.3000000000000000e+01	   9.4558079788216856e-02	   3.5947019311965006e-02	   1.9953260185795466e-01	
