0.000000000000000000e+00 4.409569757227273512e-01 0.000000000000000000e+00 -3.863943714012118558e-01 7.017397559169429033e-02
2.561669110748916900e+00 4.410945998866649953e-01 0.000000000000000000e+00 -3.864120446520380447e-01 7.016976947320530122e-02
5.123337138798089718e+00 4.412513345142161647e-01 0.000000000000000000e+00 -3.864321720068764066e-01 7.016496460053907314e-02
7.685002525988966049e+00 4.414298373319501811e-01 0.000000000000000000e+00 -3.864550947624331156e-01 7.015949321763727264e-02
1.024666508875787230e+01 4.416331345384585383e-01 0.000000000000000000e+00 -3.864812015333465856e-01 7.015326290914626617e-02
1.280832467168569622e+01 4.418646739059922113e-01 0.000000000000000000e+00 -3.865109350716302017e-01 7.014616845730919925e-02
1.536998116853647112e+01 4.421283837733840927e-01 0.000000000000000000e+00 -3.865447998411674080e-01 7.013809007168285425e-02
1.793163454900030018e+01 4.424287403747244607e-01 0.000000000000000000e+00 -3.865833706662053504e-01 7.012889137495838254e-02
2.049328489702195100e+01 4.427708447068595676e-01 0.000000000000000000e+00 -3.866273026001290636e-01 7.011841711147615008e-02
2.305493246130645346e+01 4.431605103208064445e-01 0.000000000000000000e+00 -3.866773422003574323e-01 7.010649054053601226e-02
2.561657772388308985e+01 4.436043636262166912e-01 0.000000000000000000e+00 -3.867343404086431291e-01 7.009291047166328614e-02
2.817822149125393949e+01 4.441099585648478620e-01 0.000000000000000000e+00 -3.867992672783400199e-01 7.007744789259034990e-02
3.073986501598730925e+01 4.446859077726568188e-01 0.000000000000000000e+00 -3.868732288162158306e-01 7.005984213488115897e-02
3.330151015761074973e+01 4.453420327077662333e-01 0.000000000000000000e+00 -3.869574862620026034e-01 7.003979651415273566e-02
3.586315959563246025e+01 4.460895356259116928e-01 0.000000000000000000e+00 -3.870534781734197294e-01 7.001697337326788506e-02
3.842481711020228374e+01 4.469411967543551745e-01 0.000000000000000000e+00 -3.871628457459353467e-01 6.999098844746595716e-02
4.098648795088056573e+01 4.479116006091501956e-01 0.000000000000000000e+00 -3.872874618760052678e-01 6.996140445868806457e-02
4.354817932125297375e+01 4.490173960763263472e-01 0.000000000000000000e+00 -3.874294645598169162e-01 6.992772383400853997e-02
4.610990101439878686e+01 4.502775957464744128e-01 0.000000000000000000e+00 -3.875912953329123667e-01 6.988938042745172774e-02
4.867166624442673850e+01 4.517139210195186827e-01 0.000000000000000000e+00 -3.877757435872607461e-01 6.984573010719223596e-02
5.123349273458123321e+01 4.533512007789779474e-01 0.000000000000000000e+00 -3.879859977679689376e-01 6.979604004937647876e-02
5.379540413926996223e+01 4.552178330879924628e-01 0.000000000000000000e+00 -3.882257046626331198e-01 6.973947655350684616e-02
5.635743190156936322e+01 4.573463213681763784e-01 0.000000000000000000e+00 -3.884990382557150790e-01 6.967509116442573147e-02
5.891961767872913214e+01 4.597738991996638824e-01 0.000000000000000000e+00 -3.888107799633528927e-01 6.960180484566980130e-02
6.148201650899311943e+01 4.625432613021950856e-01 0.000000000000000000e+00 -3.891664125036358723e-01 6.951838989920423872e-02
6.404470094681950343e+01 4.657034228063355874e-01 0.000000000000000000e+00 -3.895722302413602844e-01 6.942344926003038430e-02
6.660776646504410792e+01 4.693107350100696462e-01 0.000000000000000000e+00 -3.900354696283049316e-01 6.931539270505487904e-02
6.917133851772872788e+01 4.734300941033164900e-01 0.000000000000000000e+00 -3.905644644236806462e-01 6.919240939263419932e-02
7.173558178560577403e+01 4.781363907843309002e-01 0.000000000000000000e+00 -3.911688318490594285e-01 6.905243597658204668e-02
7.430071229983310843e+01 4.835162647492818322e-01 0.000000000000000000e+00 -3.918596978945892984e-01 6.889311929108327126e-02
7.686701337892154129e+01 4.896702509089846944e-01 0.000000000000000000e+00 -3.926499729289916751e-01 6.871177224374805381e-02
7.943485664667562673e+01 4.967154373615100815e-01 0.000000000000000000e+00 -3.935546930286865086e-01 6.850532102252378241e-02
8.200472987069949227e+01 5.047888039779081515e-01 0.000000000000000000e+00 -3.945914487035619977e-01 6.827024092780732689e-02
8.457727404281556005e+01 5.140514837272649462e-01 0.000000000000000000e+00 -3.957809321322607876e-01 6.800247693597522014e-02
8.715333312965870505e+01 5.246943008529630914e-01 0.000000000000000000e+00 -3.971476483470271490e-01 6.769734324519689761e-02
8.973402144509528000e+01 5.369451147243904376e-01 0.000000000000000000e+00 -3.987208583124147165e-01 6.734939315885260513e-02
9.232081596682431268e+01 5.510787770798267760e-01 0.000000000000000000e+00 -4.005358576013260952e-01 6.695224605659004513e-02
9.491568471723300604e+01 5.674309671577263403e-01 0.000000000000000000e+00 -4.026357530577920896e-01 6.649835072975569805e-02
9.752126861464893182e+01 5.864179393890710523e-01 0.000000000000000000e+00 -4.050739987319656454e-01 6.597865192524332567e-02
1.001411449805617906e+02 6.085655614101239674e-01 0.000000000000000000e+00 -4.079181248479446520e-01 6.538210563709301315e-02
1.027802201085185487e+02 6.345534549270422930e-01 0.000000000000000000e+00 -4.112554062309924374e-01 6.469495087032636760e-02
1.054453340941024351e+02 6.652846696323208020e-01 0.000000000000000000e+00 -4.152018096071812825e-01 6.389957563906897842e-02
1.081462311196447956e+02 7.020005509113370623e-01 0.000000000000000000e+00 -4.199167445431649659e-01 6.297267912349481522e-02
1.108971929702854595e+02 7.464800757614844517e-01 0.000000000000000000e+00 -4.256286615215060798e-01 6.188215329248377555e-02
1.137199507213260290e+02 8.014076249824398923e-01 0.000000000000000000e+00 -4.326822800579484540e-01 6.058150082836680217e-02
1.166492280957435241e+02 8.711029552039689650e-01 0.000000000000000000e+00 -4.416323293523379823e-01 5.899921260269403583e-02
1.197440444469337422e+02 9.630929555313605395e-01 0.000000000000000000e+00 -4.534453882030516358e-01 5.701732258518209945e-02
1.231114275720599096e+02 1.091664803672355077e+00 0.000000000000000000e+00 -4.699561698449075675e-01 5.442878902164260263e-02
1.269355429872015577e+02 1.282628471900106426e+00 0.000000000000000000e+00 -4.944791075890842547e-01 5.092174542534554788e-02
1.311051893013509186e+02 1.512382835915830448e+00 0.000000000000000000e+00 -5.239834212500046329e-01 4.715229584221350412e-02
1.348204198946192776e+02 1.570838610870583185e+00 0.000000000000000000e+00 -5.314901231441798712e-01 4.626158072309539959e-02
1.383537325254567065e+02 1.487040902685947907e+00 0.000000000000000000e+00 -5.207290920015461566e-01 4.754658848188485915e-02
1.421649549523375526e+02 1.625389960848857118e+00 0.000000000000000000e+00 -5.384954313883879573e-01 4.545319551442246475e-02
1.455560451771665669e+02 1.431401657217189705e+00 0.000000000000000000e+00 -5.135840797306581162e-01 4.843019986106186781e-02
1.496163451659097348e+02 1.788642759925783476e+00 0.000000000000000000e+00 -5.594598287813141724e-01 4.315716848182019061e-02
1.526749854374260451e+02 1.316798832417314324e+00 0.000000000000000000e+00 -4.988671549670942174e-01 5.033208097599412706e-02
1.568124777995754187e+02 1.542235572336444038e+00 0.000000000000000000e+00 -5.278170132812011195e-01 4.669418754154375240e-02
1.604298821069371570e+02 1.523434303117745969e+00 0.000000000000000000e+00 -5.254026149881910746e-01 4.698190888055597814e-02
1.641074231329539828e+02 1.551786747672674327e+00 0.000000000000000000e+00 -5.290435443815632022e-01 4.654904932099835496e-02
1.676958611748061401e+02 1.510522508182954748e+00 0.000000000000000000e+00 -5.237445239686162601e-01 4.718107022290589370e-02
1.714176405952954951e+02 1.574266570759659034e+00 0.000000000000000000e+00 -5.319303306858953473e-01 4.621014336129480871e-02
1.749413733702576224e+02 1.483088448780430557e+00 0.000000000000000000e+00 -5.202215306314880161e-01 4.760853870040678004e-02
1.787693008731411055e+02 1.635999184496021108e+00 0.000000000000000000e+00 -5.398578336371294695e-01 4.529846273247181698e-02
1.821349691208666854e+02 1.422022016172149073e+00 0.000000000000000000e+00 -5.123795765100150890e-01 4.858164396542452579e-02
1.861722604887183650e+02 1.726901281352488660e+00 0.000000000000000000e+00 -5.515311874363975075e-01 4.400459853896975665e-02
1.893434720342280286e+02 1.354022801418966804e+00 0.000000000000000000e+00 -5.036473368880510781e-01 4.970179721918163013e-02
1.934318493555851717e+02 1.579614888039410969e+00 0.000000000000000000e+00 -5.326171443238196801e-01 4.613006373577818037e-02
1.969408262550634561e+02 1.477067217891483430e+00 0.000000000000000000e+00 -5.194483036003865184e-01 4.770315249828294829e-02
2.007955515727765317e+02 1.653871399224028815e+00 0.000000000000000000e+00 -5.421529257517020417e-01 4.503959272562895605e-02
2.041198160892191993e+02 1.407029928545821873e+00 0.000000000000000000e+00 -5.104543410192297070e-01 4.882522835986628090e-02
