0.0 -0.384473125552 -0.384473125552 -1.22916029154 -1.50010256725 5.15722909618
0.0100010001 -0.369125128971 -0.369125128971 -1.25346191571 -1.45732846006 5.14481423152
0.0200020002 -0.354740709701 -0.354740709701 -1.27713755895 -1.41356486907 5.13215957326
0.0300030003 -0.341259275564 -0.341259275564 -1.30010977746 -1.36885389925 5.11927146999
0.0400040004 -0.328624206462 -0.328624206462 -1.32230020741 -1.32324163676 5.10615743102
0.0500050005001 -0.316782299509 -0.316782299509 -1.34363151594 -1.27677759245 5.09282566217
0.0600060006001 -0.305683728896 -0.305683728896 -1.36402767369 -1.22951526094 5.07928515636
0.0700070007001 -0.295281901929 -0.295281901929 -1.38341453195 -1.18151240277 5.06554568961
0.0800080008001 -0.28553323281 -0.28553323281 -1.40172074608 -1.13283090365 5.05161768063
0.0900090009001 -0.276397046354 -0.276397046354 -1.4188780748 -1.08353709451 5.03751227695
0.100010001 -0.26783537646 -0.26783537646 -1.43482216185 -1.03370154394 5.02324125418
0.1100110011 -0.259812854421 -0.259812854421 -1.44949284836 -0.983399237377 5.00881709737
0.1200120012 -0.252296532719 -0.252296532719 -1.46283480005 -0.932709356086 4.99425295028
0.1300130013 -0.245255622497 -0.245255622497 -1.47479872429 -0.881714148397 4.97956225591
0.1400140014 -0.238661431448 -0.238661431448 -1.48534138631 -0.830499016994 4.96475889066
0.1500150015 -0.232487285387 -0.232487285387 -1.49442552328 -0.779152761576 4.9498573657
0.1600160016 -0.226708288712 -0.226708288712 -1.50202101067 -0.727766070436 4.93487239281
0.1700170017 -0.221301250423 -0.221301250423 -1.50810475182 -0.676431457563 4.91981901337
0.1800180018 -0.216244537844 -0.216244537844 -1.51266113323 -0.625242299668 4.90471240578
0.1900190019 -0.211517990094 -0.211517990094 -1.51568197609 -0.574292466667 4.88956791872
0.200020002 -0.20710279018 -0.20710279018 -1.51716676189 -0.523675330919 4.87440088891
0.2100210021 -0.202981394593 -0.202981394593 -1.51712243309 -0.473483397291 4.85922667893
0.2200220022 -0.199137418293 -0.199137418293 -1.51556342141 -0.42380729336 4.84406049172
0.2300230023 -0.195555577702 -0.195555577702 -1.51251130283 -0.374735440125 4.82891741439
