       0.21907860       0.13534151       0.13534151
       0.21907860       0.13534151       0.13534151
       0.21907860       0.13534151       0.13534151
       0.21907860       0.13534151       0.13534151
       0.21907860       0.13534151       0.13534151
       0.21907860       0.13534151       0.13534151
       0.21907860       0.13534151       0.13534151
       0.21907860       0.13534151       0.13534151
       0.21907860       0.13534151       0.13534151
       0.21907860       0.13534151       0.13534151
       0.21907860       0.13534151       0.13534151
       0.21907860       0.13534151       0.13534151
       0.21907860       0.13534150       0.13534151
       0.21907860       0.13534150       0.13534150
       0.21907859       0.13534150       0.13534150
       0.21907859       0.13534150       0.13534150
       0.21907859       0.13534150       0.13534150
       0.21907859       0.13534150       0.13534150
       0.21907859       0.13534150       0.13534150
       0.21907859       0.13534150       0.13534149
       0.21907860       0.13534150       0.13534149
       0.21907860       0.13534150       0.13534149
       0.21907860       0.13534150       0.13534149
       0.21907861       0.13534150       0.13534149
       0.21907861       0.13534150       0.13534149
       0.21907862       0.13534151       0.13534149
       0.21907863       0.13534151       0.13534150
       0.21907864       0.13534152       0.13534150
       0.21907865       0.13534153       0.13534151
       0.21907866       0.13534154       0.13534152
       0.21907868       0.13534156       0.13534153
       0.21907870       0.13534157       0.13534154
       0.21907872       0.13534159       0.13534156
       0.21907874       0.13534161       0.13534157
       0.21907876       0.13534163       0.13534159
       0.21907879       0.13534166       0.13534162
       0.21907881       0.13534168       0.13534164
       0.21907884       0.13534171       0.13534167
       0.21907887       0.13534174       0.13534169
       0.21907889       0.13534177       0.13534172
       0.21907892       0.13534179       0.13534175
       0.21907894       0.13534182       0.13534178
       0.21907896       0.13534185       0.13534181
       0.21907898       0.13534187       0.13534184
       0.21907900       0.13534189       0.13534187
       0.21907901       0.13534191       0.13534189
       0.21907902       0.13534192       0.13534191
       0.21907902       0.13534192       0.13534193
       0.21907901       0.13534192       0.13534194
       0.21907900       0.13534192       0.13534194
       0.21907898       0.13534190       0.13534194
       0.21907895       0.13534188       0.13534193
       0.21907892       0.13534185       0.13534190
       0.21907889       0.13534181       0.13534187
       0.21907884       0.13534176       0.13534183
       0.21907880       0.13534170       0.13534178
       0.21907875       0.13534164       0.13534172
       0.21907870       0.13534157       0.13534165
       0.21907865       0.13534150       0.13534158
       0.21907861       0.13534143       0.13534150
       0.21907858       0.13534137       0.13534141
       0.21907856       0.13534131       0.13534132
       0.21907856       0.13534126       0.13534124
       0.21907858       0.13534122       0.13534117
       0.21907863       0.13534121       0.13534110
       0.21907871       0.13534123       0.13534106
       0.21907884       0.13534128       0.13534103
       0.21907901       0.13534136       0.13534104
       0.21907923       0.13534150       0.13534108
       0.21907951       0.13534169       0.13534117
       0.21907985       0.13534194       0.13534131
       0.21908026       0.13534225       0.13534151
       0.21908074       0.13534264       0.13534177
       0.21908129       0.13534310       0.13534211
       0.21908192       0.13534364       0.13534253
       0.21908262       0.13534426       0.13534303
       0.21908340       0.13534497       0.13534362
       0.21908425       0.13534576       0.13534430
       0.21908515       0.13534663       0.13534507
       0.21908611       0.13534756       0.13534593
       0.21908711       0.13534856       0.13534687
       0.21908814       0.13534960       0.13534788
       0.21908917       0.13535068       0.13534896
       0.21909019       0.13535178       0.13535010
       0.21909118       0.13535287       0.13535126
       0.21909212       0.13535392       0.13535243
       0.21909296       0.13535492       0.13535359
       0.21909370       0.13535583       0.13535471
       0.21909429       0.13535661       0.13535575
       0.21909472       0.13535724       0.13535669
       0.21909495       0.13535768       0.13535747
       0.21909497       0.13535790       0.13535807
       0.21909474       0.13535787       0.13535845
       0.21909426       0.13535755       0.13535857
       0.21909352       0.13535693       0.13535839
       0.21909252       0.13535599       0.13535789
       0.21909126       0.13535473       0.13535703
       0.21908976       0.13535313       0.13535579
       0.21908807       0.13535122       0.13535418
       0.21908623       0.13534902       0.13535218
       0.21908431       0.13534658       0.13534981
       0.21908239       0.13534396       0.13534711
       0.21908057       0.13534125       0.13534412
       0.21907898       0.13533853       0.13534092
       0.21907776       0.13533595       0.13533759
       0.21907707       0.13533363       0.13533425
       0.21907708       0.13533176       0.13533103
       0.21907801       0.13533053       0.13532811
       0.21908005       0.13533014       0.13532567
       0.21908344       0.13533082       0.13532393
       0.21908840       0.13533282       0.13532311
       0.21909517       0.13533640       0.13532348
       0.21910398       0.13534182       0.13532531
       0.21911504       0.13534933       0.13532889
       0.21912857       0.13535920       0.13533450
       0.21914474       0.13537167       0.13534243
       0.21916370       0.13538695       0.13535298
       0.21918554       0.13540522       0.13536639
       0.21921030       0.13542662       0.13538291
       0.21923798       0.13545123       0.13540272
       0.21926847       0.13547905       0.13542597
       0.21930160       0.13551002       0.13545274
       0.21933710       0.13554398       0.13548302
       0.21937462       0.13558066       0.13551672
       0.21941367       0.13561970       0.13555364
       0.21945369       0.13566060       0.13559346
       0.21949399       0.13570276       0.13563577
       0.21953380       0.13574543       0.13567997
       0.21957224       0.13578776       0.13572536
       0.21960835       0.13582877       0.13577110
       0.21964109       0.13586737       0.13581618
       0.21966941       0.13590239       0.13585950
       0.21969220       0.13593257       0.13589980
       0.21970838       0.13595663       0.13593573
       0.21971694       0.13597325       0.13596588
       0.21971693       0.13598115       0.13598876
       0.21970758       0.13597915       0.13600288
       0.21968830       0.13596616       0.13600679
       0.21965877       0.13594129       0.13599910
       0.21961899       0.13590392       0.13597860
       0.21956935       0.13585372       0.13594427
       0.21951070       0.13579080       0.13589537
       0.21944442       0.13571571       0.13583153
       0.21937247       0.13562957       0.13575285
       0.21929746       0.13553411       0.13565993
       0.21922271       0.13543178       0.13555402
       0.21915225       0.13532580       0.13543707
       0.21909091       0.13522018       0.13531182
       0.21904427       0.13511982       0.13518189
       0.21901866       0.13503051       0.13505182
       0.21902115       0.13495889       0.13492714
       0.21905943       0.13491250       0.13481436
       0.21914175       0.13489965       0.13472102
       0.21927673       0.13492935       0.13465559
       0.21947324       0.13501119       0.13462745
       0.21974015       0.13515510       0.13464674
       0.22008608       0.13537120       0.13472420
       0.22051912       0.13566945       0.13487093
       0.22104654       0.13605939       0.13509816
       0.22167439       0.13654974       0.13541685
       0.22240724       0.13714805       0.13583737
       0.22324775       0.13786023       0.13636906
       0.22419640       0.13869020       0.13701976
       0.22525116       0.13963944       0.13779538
       0.22640718       0.14070659       0.13869940
       0.22765667       0.14188716       0.13973244
       0.22898865       0.14317316       0.14089189
       0.23038892       0.14455301       0.14217154
       0.23184007       0.14601131       0.14356134
       0.23332152       0.14752891       0.14504728
       0.23480969       0.14908291       0.14661130
       0.23627824       0.15064693       0.14823140
       0.23769834       0.15219133       0.14988178
       0.23903907       0.15368354       0.15153308
       0.24026779       0.15508856       0.15315270
