       0.25537965       0.10747036       0.40346402      -1.82711589      -1.37936783      -0.90561962       0.54373020      -0.22612409      -0.31180447      -0.28036487      -0.01016031       0.00413510      -0.00949886      -0.03811056      -0.01329813      -0.00210089
       0.26487687       0.11027759       0.39197206      -1.84296954      -1.37474930      -0.88136268       0.54472291      -0.23776901      -0.31706202      -0.27601555      -0.00650268       0.00390754      -0.01128861      -0.03839028      -0.01274200      -0.00178346
       0.27439618       0.11298136       0.38031435      -1.85899138      -1.36966777      -0.85681903       0.54528046      -0.24971604      -0.32214746      -0.27145195      -0.00286609       0.00355414      -0.01310747      -0.03862140      -0.01216011      -0.00147952
       0.28393659       0.11557760       0.36848989      -1.87517035      -1.36410439      -0.83200312       0.54538238      -0.26195940      -0.32704398      -0.26667204       0.00074036       0.00307096      -0.01495136      -0.03880081      -0.01155348      -0.00119077
       0.29349703       0.11806216       0.35649788      -1.89149559      -1.35804033      -0.80693012       0.54500818      -0.27449238      -0.33173469      -0.26167452       0.00430720       0.00245434      -0.01681585      -0.03892546      -0.01092335      -0.00091892
       0.30307633       0.12043088       0.34433764      -1.90795493      -1.35145688      -0.78161687       0.54413754      -0.28730699      -0.33620214      -0.25645870       0.00782448       0.00170100      -0.01869611      -0.03899241      -0.01027117      -0.00066568
       0.31267336       0.12267961       0.33200878      -1.92453682      -1.34433579      -0.75608081       0.54275024      -0.30039433      -0.34042880      -0.25102475       0.01128184       0.00080799      -0.02058698      -0.03899882      -0.00959861      -0.00043279
       0.32228670       0.12480421       0.31951115      -1.94122827      -1.33665848      -0.73034102       0.54082638      -0.31374428      -0.34439674      -0.24537352       0.01466857      -0.00022717      -0.02248290      -0.03894199      -0.00890756      -0.00022196
       0.33191493       0.12680048       0.30684471      -1.95801651      -1.32840693      -0.70441765       0.53834635      -0.32734555      -0.34808803      -0.23950683       0.01797354      -0.00140653      -0.02437795      -0.03881938      -0.00820015      -0.00003489
       0.34155664       0.12866427       0.29400975      -1.97488821      -1.31956351      -0.67833203       0.53529108      -0.34118569      -0.35148451      -0.23342739       0.02118533      -0.00273163      -0.02626588      -0.03862869      -0.00747873       0.00012678
       0.35121012       0.13039140       0.28100678      -1.99182975      -1.31011045      -0.65210670       0.53164160      -0.35525092      -0.35456803      -0.22713886       0.02429220      -0.00420346      -0.02814009      -0.03836781      -0.00674587       0.00026144
       0.36087364       0.13197780       0.26783654      -2.00882649      -1.30003071      -0.62576574       0.52737987      -0.36952642      -0.35732049      -0.22064587       0.02728217      -0.00582244      -0.02999367      -0.03803490      -0.00600438       0.00036758
       0.37054542       0.13341933       0.25450006      -2.02586412      -1.28930759      -0.59933448       0.52248842      -0.38399580      -0.35972366      -0.21395412       0.03014303      -0.00758833      -0.03181940      -0.03762840      -0.00525729       0.00044376
       0.38022351       0.13471197       0.24099863      -2.04292727      -1.27792501      -0.57283902       0.51695043      -0.39864171      -0.36175969      -0.20707031       0.03286243      -0.00950026      -0.03360978      -0.03714710      -0.00450782       0.00048867
       0.38990581       0.13585170       0.22733381      -2.06000018      -1.26586747      -0.54630733       0.51074970      -0.41344523      -0.36341092      -0.20000234       0.03542788      -0.01155663      -0.03535709      -0.03659010      -0.00375942       0.00050111
       0.39959028       0.13683458       0.21350749      -2.07706809      -1.25311971      -0.51976848       0.50387144      -0.42838636      -0.36465988      -0.19275916       0.03782685      -0.01375511      -0.03705337      -0.03595691      -0.00301572       0.00048004
       0.40927464       0.13765673       0.19952182      -2.09411383      -1.23966730      -0.49325264       0.49630144      -0.44344380      -0.36548963      -0.18535095       0.04004686      -0.01609264      -0.03869053      -0.03524742      -0.00228050       0.00042458
       0.41895649       0.13831441       0.18537928      -2.11112142      -1.22549677      -0.46679139       0.48802668      -0.45859486      -0.36588365      -0.17778903       0.04207546      -0.01856532      -0.04026029      -0.03446199      -0.00155774       0.00033405
       0.42863333       0.13880390       0.17108257      -2.12807417      -1.21059513      -0.44041750       0.47903544      -0.47381577      -0.36582598      -0.17008589       0.04390040      -0.02116844      -0.04175433      -0.03360143      -0.00085151       0.00020795
       0.43830270       0.13912159       0.15663479      -2.14495444      -1.19495022      -0.41416487       0.46931717      -0.48908147      -0.36530137      -0.16225524       0.04550963      -0.02389647      -0.04316427      -0.03266703      -0.00016602       0.00004602
       0.44796184       0.13926408       0.14203931      -2.16174507      -1.17855084      -0.38806859       0.45886284      -0.50436568      -0.36429533      -0.15431200       0.04689143      -0.02674301      -0.04448174      -0.03166056       0.00049446      -0.00015175
       0.45760798       0.13922800       0.12729980      -2.17842793      -1.16138685      -0.36216486       0.44766486      -0.51964086      -0.36279422      -0.14627223       0.04803446      -0.02970078      -0.04569847      -0.03058438       0.00112559      -0.00038513
       0.46723819       0.13901019       0.11242028      -2.19498563      -1.14344895      -0.33649096       0.43571723      -0.53487861      -0.36078537      -0.13815324       0.04892789      -0.03276163      -0.04680627      -0.02944132       0.00172301      -0.00065362
       0.47684947       0.13860764       0.09740503      -2.21139979      -1.12472916      -0.31108510       0.42301562      -0.55004966      -0.35825714      -0.12997343       0.04956144      -0.03591659      -0.04779722      -0.02823482       0.00228241      -0.00095642
       0.48643872       0.13801749       0.08225868      -2.22765207      -1.10521996      -0.28598651       0.40955749      -0.56512326      -0.35519910      -0.12175233       0.04992549      -0.03915578      -0.04866359      -0.02696884       0.00279950      -0.00129246
       0.49600267       0.13723704       0.06698616      -2.24372363      -1.08491552      -0.26123536       0.39534211      -0.58006811      -0.35160205      -0.11351059       0.05001121      -0.04246850      -0.04939801      -0.02564791       0.00327008      -0.00166035
       0.50553811       0.13626388       0.05159269      -2.25959659      -1.06381154      -0.23687238       0.38037089      -0.59485215      -0.34745812      -0.10526984       0.04981056      -0.04584322      -0.04999352      -0.02427712       0.00369010      -0.00205840
       0.51504147       0.13509573       0.03608379      -2.27525187      -1.04190445      -0.21293923       0.36464706      -0.60944247      -0.34276095      -0.09705275       0.04931649      -0.04926766      -0.05044361      -0.02286211       0.00405570      -0.00248462
       0.52450931       0.13373053       0.02046528      -2.29067063      -1.01919210      -0.18947814       0.34817600      -0.62380570      -0.33750570      -0.08888285       0.04852295      -0.05272873      -0.05074232      -0.02140904       0.00436321      -0.00293670
       0.53393805       0.13216653       0.00474325      -2.30583453      -0.99567378      -0.16653191       0.33096543      -0.63790792      -0.33168912      -0.08078452       0.04742500      -0.05621270      -0.05088428      -0.01992461       0.00460925      -0.00341202
       0.54332387       0.13040219      -0.01107594      -2.32072353      -0.97135007      -0.14414369       0.31302518      -0.65171492      -0.32530957      -0.07278290       0.04601894      -0.05970518      -0.05086481      -0.01841598       0.00479075      -0.00390771
       0.55266303       0.12843624      -0.02698565      -2.33532000      -0.94622326      -0.12235700       0.29436737      -0.66519195      -0.31836739      -0.06490376       0.04430231      -0.06319114      -0.05067997      -0.01689080       0.00490497      -0.00442055
       0.56195140       0.12626766      -0.04297900      -2.34960508      -0.92029691      -0.10121554       0.27500653      -0.67830449      -0.31086469      -0.05717346       0.04227406      -0.06665515      -0.05032663      -0.01535712       0.00494960      -0.00494712
       0.57118523       0.12389575      -0.05904888      -2.36355996      -0.89357620      -0.08076315       0.25495958      -0.69101787      -0.30280536      -0.04961878       0.03993455      -0.07008128      -0.04980252      -0.01382336       0.00492275      -0.00548372
       0.58036035       0.12132011      -0.07518796      -2.37716603      -0.86606789      -0.06104359       0.23424587      -0.70329767      -0.29419535      -0.04226685       0.03728564      -0.07345324      -0.04910629      -0.01229828       0.00482299      -0.00602644
       0.58947259       0.11854064      -0.09138870      -2.39040446      -0.83778030      -0.04210048       0.21288714      -0.71510977      -0.28504264      -0.03514501       0.03433076      -0.07675453      -0.04823757      -0.01079092       0.00464945      -0.00657116
       0.59851766       0.11555757      -0.10764336      -2.40325809      -0.80872321      -0.02397711       0.19090763      -0.72642040      -0.27535722      -0.02828063       0.03107494      -0.07996850      -0.04719701      -0.00931050       0.00440175      -0.00711363
       0.60749120       0.11237150      -0.12394408      -2.41570902      -0.77890825      -0.00671638       0.16833398      -0.73719662      -0.26515108      -0.02170107       0.02752488      -0.08307844      -0.04598629      -0.00786642       0.00408013      -0.00764946
       0.61638904       0.10898329      -0.14028281      -2.42773914      -0.74834853       0.00963943       0.14519531      -0.74740624      -0.25443834      -0.01543346       0.02368893      -0.08606774      -0.04460821      -0.00646812       0.00368540      -0.00817416
       0.62520653       0.10539422      -0.15665136      -2.43933082      -0.71705878       0.02504875       0.12152313      -0.75701785      -0.24323513      -0.00950459       0.01957716      -0.08891994      -0.04306664      -0.00512506       0.00321899      -0.00868322
       0.63393909       0.10160590      -0.17304154      -2.45046782      -0.68505555       0.03947087       0.09735129      -0.76600128      -0.23155968      -0.00394075       0.01520135      -0.09161890      -0.04136657      -0.00384661       0.00268295      -0.00917212
       0.64258218       0.09762034      -0.18944494      -2.46113300      -0.65235704       0.05286610       0.07271598      -0.77432758      -0.21943226       0.00123242       0.01057495      -0.09414889      -0.03951411      -0.00264199       0.00208000      -0.00963639
       0.65113115       0.09343988      -0.20585315      -2.47131038      -0.61898297       0.06519593       0.04765562      -0.78196931      -0.20687510       0.00599005       0.00571314      -0.09649474      -0.03751649      -0.00152018       0.00141344      -0.01007165
       0.65958142       0.08906727      -0.22225776      -2.48098350      -0.58495492       0.07642314       0.02221081      -0.78890038      -0.19391242       0.01030824       0.00063273      -0.09864198      -0.03538200      -0.00048982       0.00068724      -0.01047368
       0.66792816       0.08450565      -0.23865038      -2.49013710      -0.55029571       0.08651199      -0.00357578      -0.79509652      -0.18057027       0.01416420      -0.00464785      -0.10057689      -0.03312001       0.00044084      -0.00009403      -0.01083842
       0.67616665       0.07975852      -0.25502253      -2.49875593      -0.51503015       0.09542839      -0.02965953      -0.80053526      -0.16687660       0.01753635      -0.01010862      -0.10228663      -0.03074091       0.00126405      -0.00092522      -0.01116210
       0.68429202       0.07482982      -0.27136588      -2.50682592      -0.47918433       0.10313994      -0.05599396      -0.80519611      -0.15286095       0.02040453      -0.01572810      -0.10375945      -0.02825604       0.00197262      -0.00180060      -0.01144120
       0.69229949       0.06972380      -0.28767210      -2.51433325      -0.44278610       0.10961621      -0.08253084      -0.80906093      -0.13855463       0.02275009      -0.02148343      -0.10498473      -0.02567767       0.00256002      -0.00271393      -0.01167257
       0.70018417       0.06444518      -0.30393293      -2.52126384      -0.40586478       0.11482873      -0.10922045      -0.81211340      -0.12399040       0.02455605      -0.02735043      -0.10595309      -0.02301887       0.00302041      -0.00365847      -0.01185341
       0.70794123       0.05899906      -0.32014039      -2.52760458      -0.36845103       0.11875129      -0.13601156      -0.81433970      -0.10920241       0.02580721      -0.03330372      -0.10665646      -0.02029350       0.00334878      -0.00462705      -0.01198139
       0.71556562       0.05339089      -0.33628649      -2.53334403      -0.33057711       0.12135995      -0.16285174      -0.81572837      -0.09422610       0.02649027      -0.03931688      -0.10708824      -0.01751604       0.00354093      -0.00561212      -0.01205458
       0.72305268       0.04762653      -0.35236356      -2.53847003      -0.29227656       0.12263322      -0.18968751      -0.81627065      -0.07909802       0.02659397      -0.04536250      -0.10724332      -0.01470157       0.00359359      -0.00660581      -0.01207161
       0.73039740       0.04171222      -0.36836398      -2.54297113      -0.25358430       0.12255216      -0.21646443      -0.81596011      -0.06385568       0.02610912      -0.05141243      -0.10711820      -0.01186559       0.00350442      -0.00760001      -0.01203157
       0.73759502       0.03565456      -0.38428041      -2.54683661      -0.21453640       0.12110046      -0.24312751      -0.81479293      -0.04853745       0.02502878      -0.05743786      -0.10671097      -0.00902396       0.00327208      -0.00858642      -0.01193415
       0.74464071       0.02946053      -0.40010580      -2.55005693      -0.17517026       0.11826464      -0.26962110      -0.81276804      -0.03318234       0.02334824      -0.06340948      -0.10602145      -0.00619274       0.00289627      -0.00955663      -0.01177955
       0.75152957       0.02313744      -0.41583320      -2.55262232      -0.13552433       0.11403403      -0.29588944      -0.80988699      -0.01782983       0.02106517      -0.06929769      -0.10505116      -0.00338811       0.00237770      -0.01050222      -0.01156858
       0.75825679       0.01669296      -0.43145618      -2.55452490      -0.09563807       0.10840091      -0.32187667      -0.80615401      -0.00251974       0.01817962      -0.07507279      -0.10380335      -0.00062618       0.00171815      -0.01141480      -0.01130261
       0.76481760       0.01013508      -0.44696838      -2.55575562      -0.05555202       0.10136061      -0.34752697      -0.80157584       0.01270796       0.01469405      -0.08070508      -0.10228302       0.00207705       0.00092044      -0.01228612      -0.01098356
       0.77120739       0.00347211      -0.46236381      -2.55630779      -0.01530754       0.09291154      -0.37278503      -0.79616213       0.02781333       0.01061343      -0.08616512      -0.10049687       0.00470592      -0.00001154      -0.01310814      -0.01061394
       0.77742159      -0.00328737      -0.47763678      -2.55617476       0.02505317       0.08305522      -0.39759612      -0.78992504       0.04275665       0.00594514      -0.09142389      -0.09845336       0.00724516      -0.00107290      -0.01387313      -0.01019679
       0.78345549      -0.01013449      -0.49278203      -2.55535054       0.06548721       0.07179636      -0.42190632      -0.78287935       0.05749858       0.00069905      -0.09645298      -0.09616259       0.00968003      -0.00225776      -0.01457372      -0.00973566
       0.78930461      -0.01706012      -0.50779450      -2.55382991       0.10595105       0.05914288      -0.44566286      -0.77504224       0.07200033      -0.00511255      -0.10122477      -0.09363625       0.01199649      -0.00355929      -0.01520297      -0.00923461
       0.79496455      -0.02405492      -0.52266937      -2.55160832       0.14640060       0.04510592      -0.46881402      -0.76643330       0.08622384      -0.01147493      -0.10571260      -0.09088765       0.01418127      -0.00496974      -0.01575447      -0.00869811
       0.80043095      -0.03110933      -0.53740227      -2.54868221       0.18679139       0.02969982      -0.49130973      -0.75707459       0.10013192      -0.01837102      -0.10989096      -0.08793148       0.01622196      -0.00648055      -0.01622240      -0.00813108
       0.80569965      -0.03821363      -0.55198932      -2.54504848       0.22707857       0.01294215      -0.51310164      -0.74699020       0.11368843      -0.02578146      -0.11373568      -0.08478386       0.01810717      -0.00808237      -0.01660155      -0.00753877
       0.81076640      -0.04535792      -0.56642652      -2.54070473       0.26721707      -0.00514634      -0.53414309      -0.73620635       0.12685844      -0.03368465      -0.11722404      -0.08146213       0.01982658      -0.00976516      -0.01688744      -0.00692673
       0.81562734      -0.05253222      -0.58071053      -2.53564954       0.30716172      -0.02454175      -0.55438960      -0.72475141       0.13960834      -0.04205688      -0.12033498      -0.07798481       0.02137104      -0.01151826      -0.01707631      -0.00630077
       0.82027858      -0.05972646      -0.59483796      -2.52988243       0.34686735      -0.04521711      -0.57379907      -0.71265548       0.15190607      -0.05087239      -0.12304920      -0.07437145       0.02273264      -0.01333052      -0.01716519      -0.00566688
       0.82471651      -0.06693047      -0.60880601      -2.52340341       0.38628873      -0.06714240      -0.59233159      -0.69995034       0.16372107      -0.06010351      -0.12534928      -0.07064244       0.02390476      -0.01519031      -0.01715191      -0.00503117
       0.82893741      -0.07413410      -0.62261212      -2.51621342       0.42538112      -0.09028468      -0.60995007      -0.68666935       0.17502449      -0.06972081      -0.12721987      -0.06681897       0.02488211      -0.01708571      -0.01703515      -0.00439980
       0.83293790      -0.08132721      -0.63625360      -2.50831389       0.46409985      -0.11460812      -0.62662005      -0.67284721       0.18578942      -0.07969318      -0.12864774      -0.06292278       0.02566080      -0.01900456      -0.01681443      -0.00377894
       0.83671468      -0.08849970      -0.64972824      -2.49970770       0.50240088      -0.14007419      -0.64230973      -0.65851980       0.19599076      -0.08998802      -0.12962179      -0.05897605       0.02623831      -0.02093456      -0.01649010      -0.00317467
       0.84026474      -0.09564157      -0.66303384      -2.49039817       0.54024071      -0.16664173      -0.65699059      -0.64372414       0.20560549      -0.10057140      -0.13013323      -0.05500122       0.02661356      -0.02286341      -0.01606338      -0.00259292
       0.84358519      -0.10274290      -0.67616844      -2.48039007       0.57757634      -0.19426697      -0.67063683      -0.62849826       0.21461269      -0.11140818      -0.13017567      -0.05102090       0.02678683      -0.02477885      -0.01553632      -0.00203944
       0.84667343      -0.10979399      -0.68913019      -2.46968865       0.61436570      -0.22290400      -0.68322611      -0.61288065       0.22299349      -0.12246227      -0.12974502      -0.04705762       0.02675982      -0.02666884      -0.01491177      -0.00151969
       0.84952694      -0.11678527      -0.70191729      -2.45829916       0.65056753      -0.25250453      -0.69473910      -0.59691042       0.23073134      -0.13369671      -0.12883957      -0.04313370       0.02653555      -0.02852158      -0.01419335      -0.00103884
       0.85214359      -0.12370744      -0.71452796      -2.44622922       0.68614191      -0.28301826      -0.70515966      -0.58062732       0.23781183      -0.14507391      -0.12746000      -0.03927112       0.02611838      -0.03032566      -0.01338545      -0.00060165
       0.85452139      -0.13055141      -0.72696030      -2.43348694       0.72104979      -0.31439313      -0.71447504      -0.56407100       0.24422289      -0.15655586      -0.12560943      -0.03549134       0.02551390      -0.03207013      -0.01249313      -0.00021249
       0.85665852      -0.13730845      -0.73921257      -2.42008138       0.75525343      -0.34657526      -0.72267580      -0.54728132       0.24995475      -0.16810425      -0.12329321      -0.03181518       0.02472891      -0.03374455      -0.01152210       0.00012475
       0.85855365      -0.14397009      -0.75128293      -2.40602207       0.78871650      -0.37950930      -0.72975558      -0.53029811       0.25499991      -0.17968072      -0.12051903      -0.02826265       0.02377133      -0.03533915      -0.01047866       0.00040669
       0.86020541      -0.15052825      -0.76316953      -2.39132023       0.82140416      -0.41313866      -0.73571151      -0.51316094       0.25935325      -0.19124709      -0.11729681      -0.02485284       0.02265009      -0.03684480      -0.00936962       0.00063046
       0.86161286      -0.15697521      -0.77487004      -2.37598825       0.85328317      -0.44740552      -0.74054390      -0.49590886       0.26301190      -0.20276546      -0.11363859      -0.02160378       0.02137510      -0.03825315      -0.00820225       0.00079377
       0.86277521      -0.16330364      -0.78638238      -2.36003852       0.88432199      -0.48225126      -0.74425608      -0.47858071       0.26597536      -0.21419849      -0.10955846      -0.01853238       0.01995712      -0.03955666      -0.00698420       0.00089488
       0.86369205      -0.16950668      -0.79770410      -2.34348536       0.91449094      -0.51761645      -0.74685460      -0.46121433       0.26824525      -0.22550943      -0.10507242      -0.01565425       0.01840762      -0.04074861      -0.00572341       0.00093266
       0.86436331      -0.17557785      -0.80883271      -2.32634377       0.94376200      -0.55344123      -0.74834913      -0.44384703       0.26982558      -0.23666254      -0.10019834      -0.01298366       0.01673875      -0.04182320      -0.00442809       0.00090654
       0.86478919      -0.18151119      -0.81976545      -2.30862927       0.97210944      -0.58966535      -0.74875206      -0.42651513       0.27072248      -0.24762310      -0.09495568      -0.01053347       0.01496318      -0.04277552      -0.00310656       0.00081655
       0.86497009      -0.18730116      -0.83049911      -2.29035950       0.99950927      -0.62622839      -0.74807876      -0.40925395       0.27094421      -0.25835761      -0.08936550      -0.00831504       0.01309399      -0.04360161      -0.00176723       0.00066328
       0.86490673      -0.19294271      -0.84103066      -2.27155232       1.02593982      -0.66307026      -0.74634731      -0.39209786       0.27050114      -0.26883394      -0.08345021      -0.00633820       0.01114460      -0.04429846      -0.00041851       0.00044790
       0.86460012      -0.19843128      -0.85135657      -2.25222707       1.05138147      -0.70013094      -0.74357826      -0.37507996       0.26940566      -0.27902159      -0.07723343      -0.00461123       0.00912861      -0.04486400       0.00093126       0.00017207
       0.86405152      -0.20376283      -0.86147308      -2.23240328       1.07581687      -0.73735094      -0.73979479      -0.35823199       0.26767206      -0.28889167      -0.07073986      -0.00314077       0.00705971      -0.04529709       0.00227389      -0.00016200
       0.86326259      -0.20893379      -0.87137622      -2.21210241       1.09923112      -0.77467144      -0.73502219      -0.34158450       0.26531646      -0.29841718      -0.06399506      -0.00193190       0.00495160      -0.04559753       0.00360143      -0.00055166
       0.86223525      -0.21394108      -0.88106197      -2.19134569       1.12161124      -0.81203455      -0.72928816      -0.32516655       0.26235682      -0.30757290      -0.05702528      -0.00098807       0.00281782      -0.04576600       0.00490618      -0.00099381
       0.86097169      -0.21878207      -0.89052582      -2.17015624       1.14294684      -0.84938323      -0.72262239      -0.30900583       0.25881273      -0.31633577      -0.04985736      -0.00031116       0.00067173      -0.04580407       0.00618080      -0.00148498
       0.85947412      -0.22345464      -0.89976323      -2.14855671       1.16322958      -0.88666159      -0.71505624      -0.29312825       0.25470525      -0.32468477      -0.04251848       0.00009853      -0.00147366      -0.04571410       0.00741834      -0.00202132
       0.85774547      -0.22795707      -0.90876949      -2.12657189       1.18245387      -0.92381525      -0.70662290      -0.27755848       0.25005707      -0.33260110      -0.03503600       0.00024219      -0.00360571      -0.04549927       0.00861232      -0.00259872
       0.85578865      -0.23228812      -0.91753966      -2.10422683       1.20061624      -0.96079099      -0.69735730      -0.26231933       0.24489212      -0.34006816      -0.02743732       0.00012250      -0.00571228      -0.04516349       0.00975671      -0.00321279
       0.85360682      -0.23644698      -0.92606878      -2.08154702       1.21771550      -0.99753743      -0.68729550      -0.24743211       0.23923557      -0.34707165      -0.01974971      -0.00025645      -0.00778176      -0.04471133       0.01084604      -0.00385897
       0.85120344      -0.24043323      -0.93435186      -2.05855846       1.23375213      -1.03400493      -0.67647481      -0.23291640       0.23311363      -0.35359958      -0.01200014      -0.00088925      -0.00980320      -0.04414800       0.01187540      -0.00453252
       0.84858227      -0.24424683      -0.94238371      -2.03528738       1.24873018      -1.07014549      -0.66493386      -0.21879010       0.22655351      -0.35964227      -0.00421515      -0.00176922      -0.01176631      -0.04347925       0.01284042      -0.00522865
       0.84574705      -0.24788809      -0.95015925      -2.01176119       1.26265514      -1.10591316      -0.65271205      -0.20506939       0.21958332      -0.36519229       0.00357933      -0.00288848      -0.01366155      -0.04271131       0.01373739      -0.00594248
       0.84270197      -0.25135764      -0.95767325      -1.98800683       1.27553403      -1.14126408      -0.63984948      -0.19176875       0.21223174      -0.37024459       0.01135808      -0.00423807      -0.01548014      -0.04185086       0.01456316      -0.00666916
       0.83945131      -0.25465643      -0.96492076      -1.96405184       1.28737664      -1.17615640      -0.62638688      -0.17890099       0.20452805      -0.37479627       0.01909672      -0.00580808      -0.01721414      -0.04090492       0.01531522      -0.00740388
