        1.8410534665        1.8410534665        1.0000026738        0.9999970882        0.0015696223        0.0003007518        0.0000400976        0.0000400976        0.0000000000        0.0000000000        0.0000000000
        1.7282137529        1.7282137529        0.9999940023        1.0000026407        0.0031587389        0.0001176323        0.0000230385        0.0000230385        0.0000000000        0.0000000000
        1.4915527762        1.4915527762        1.0000025589        0.9999910542        0.0051707853        0.0000389361        0.0000152483        0.0000152483        0.0000000000        0.0000000000
