  16.316124488039634   2.863789118204648   6.794987233462e-015   4.317725586333e-001   4.153677689284e-001   1.571581894893e-001  -4.866119072636e-001   1.800083546089e-002  -3.651241659161e-002  -7.801488681530e-002   6.334606763926e-002  -7.460584414601e-002   1.049126027436e-002   3.468881310533e-002  -4.492497813854e-003   8.363158990666e-003  -5.391756854839e-003  -3.684876631450e-003   1.206575262882e-003  -1.131822765463e-003   6.303349711502e-004   1.232925090878e-004  -1.024659836293e-004   2.654159833834e-004  -6.632172117606e-005  -1.834730548474e-005  -5.743119790174e-006  -2.842439271901e-005   1.037685856436e-005  -3.920713246725e-007   6.712702017875e-007   1.531320590758e-006   2.106167e+002   0.000000e+000   1.000001e+000   0.000000e+000   9.999707e-001   0.000000e+000  -1.157765e-001   0.000000e+000  -8.749335e-003   3.418058e-003  -8.749335e-003  -3.418058e-003
  20.506734238387125  -0.000000534746861  -1.393752312094e-019   2.669020894685e-001   5.918571458823e-001  -4.227445328898e-001   8.751545169242e-002   1.757842231224e-001   2.417033379790e-001   2.420605668515e-001  -4.441468449895e-002   3.739002117586e-002  -2.010428766928e-002   6.441684481776e-002  -1.550383424412e-002  -7.002947511783e-003  -1.003014248681e-002   3.436132381429e-004  -4.160614168418e-005  -3.054804163778e-003  -4.824276318176e-004  -1.243046826346e-003   4.539779820425e-004  -1.965047155009e-004   1.252424003319e-004  -9.907356252002e-005   5.182234457750e-005   4.796731247899e-005   1.494162019060e-005   1.138829687822e-005  -1.454020833819e-006   8.771318770875e-006  -1.266962e+000   1.513776e+000  -1.266962e+000  -1.513776e+000   1.000000e+000   0.000000e+000   9.999999e-001   0.000000e+000   1.181466e-002   0.000000e+000   2.179259e-003   3.743980e-003
  28.666729719166653  -0.000003874115490  -2.275842343757e-017   4.395058017326e-001  -3.992091425699e-001   1.621453674649e-001   4.995059928618e-001   1.308322420864e-002   1.752334645851e-002  -8.758866137957e-002  -6.311169773635e-002  -7.127273475236e-002  -9.698304033753e-003   3.945511600387e-002   5.918358490104e-003   6.337766869644e-003   5.243173919269e-003  -4.015576240378e-003  -1.662903523703e-003  -1.023186963199e-003  -5.194041658703e-004   2.121535739733e-004   1.610160788806e-004   2.770350512135e-004   5.322714741194e-005  -5.773338413906e-005  -4.670129288793e-006  -2.723753963715e-005  -1.162851143883e-005   7.218548681422e-006   2.118721189379e-006   1.600930592374e-006   7.434294e+003   0.000000e+000   1.000004e+000   1.163248e-006   1.000004e+000  -1.163248e-006   3.037898e-002   0.000000e+000   3.111598e-003   0.000000e+000   2.265637e-004   0.000000e+000
  32.806174245178674  10.956765951745611   5.559267908261e-018   3.709555841617e-001   5.354147527000e-001  -6.722337383925e-001   2.774929969442e-001   1.601022405850e-001   2.261194815778e-001   9.202025405093e-002   7.613484352275e-002   1.012341541567e-001  -2.869992785782e-003   5.716338722003e-002  -8.454322153563e-003   2.199110672675e-002  -9.709530845221e-003   5.747866872271e-003  -4.072276583521e-003   4.195442113249e-004  -1.616956879650e-003  -7.512753522001e-004  -3.990015883041e-004  -5.517977812196e-004  -2.260588371184e-005  -2.534412055313e-004   3.499710670782e-005  -9.518453950675e-005   2.927116125969e-005  -2.180499653868e-005   1.128921805724e-005  -5.413189000004e-007   3.173125e-001   1.815129e+000   3.173125e-001  -1.815129e+000   9.999943e-001   0.000000e+000   9.999842e-001   0.000000e+000  -1.586531e-003   0.000000e+000  -2.952878e-004   0.000000e+000
  33.501034172000672   4.045868969143306   1.927259473470e-019   3.755538202680e-001   1.163181127621e-001   2.751382915427e-001  -2.610845495446e-001  -4.980147448890e-001   2.632493050029e-002   5.478819406148e-002   7.774344438293e-002   6.790676932268e-002  -4.611391942051e-002  -3.402473115978e-002   1.238637309192e-003   2.800263094582e-003   7.322963412581e-003   1.655279693867e-003  -2.776827916110e-003  -5.236794913193e-004  -8.635733727554e-005   1.444743468123e-004   3.780791662796e-004  -9.758260983792e-005  -1.105115840697e-004   2.641493995870e-005  -6.477007657417e-006   1.266405020437e-005   1.266001350324e-005  -1.083011010190e-005  -2.794698503927e-006   1.328080961133e-006   1.154997e+001   0.000000e+000  -1.665487e+000   0.000000e+000   1.000006e+000   0.000000e+000   1.000000e+000   0.000000e+000  -2.184447e-002   0.000000e+000   2.134898e-004   0.000000e+000
  34.639109988464625   9.599483184047298  -4.517303502218e-021   3.663458837453e-001   1.630781572684e-001  -9.203169526962e-001   1.910763106308e-001  -1.164183467870e-001   1.538060810540e-001  -2.461863695048e-001   1.045926351009e-001  -7.759624791733e-002   4.816991044442e-002  -3.247940351888e-002   2.643256961365e-002  -9.654834184996e-003   1.086026285039e-002  -2.229955800150e-003   4.941482926388e-003  -8.169792247578e-005   1.888404480908e-003   2.252526432152e-004   7.365250317067e-004   2.701842625207e-004   2.605690562468e-004   1.241434640837e-004   9.342497879112e-005   7.382003405755e-005   2.698241474665e-005   3.406170223577e-005   8.534035328313e-006   1.459175675309e-005  -5.981010e+000   0.000000e+000   5.621863e+000   0.000000e+000   1.000039e+000   0.000000e+000   9.999888e-001   0.000000e+000   1.068651e-006   9.827783e-005   1.068651e-006  -9.827783e-005
  36.016903292074190   3.911009857359492  -1.342949146787e-021   3.524338451574e-001  -3.239421488267e-001  -8.084709603106e-001  -2.884375904419e-001   4.996343305389e-003  -2.341901626484e-001  -9.421709123103e-002  -1.270988048538e-001   1.716271765992e-002  -4.648849310097e-002   2.329134996722e-002  -1.869778594799e-002   1.718156245178e-002  -3.939814293771e-003   9.411281443440e-003  -6.436410643858e-004   4.212923937929e-003   4.154920045710e-004   1.656115800601e-003   3.417748285141e-004   5.602736874765e-004   1.996127390811e-004   1.586115466930e-004   9.270859005640e-005   3.295476685803e-005   3.730982422684e-005  -2.556623590520e-007   1.545299872805e-005  -4.830956239907e-006  -5.789335e+000   0.000000e+000   1.930031e+000   0.000000e+000   9.999973e-001   0.000000e+000   9.999757e-001   0.000000e+000   1.156187e-003   0.000000e+000   1.518590e-004   0.000000e+000
  36.205848913042331   3.813433852826461  -2.020179494775e-019   3.515450855936e-001  -3.471818861472e-001  -7.908186673754e-001  -2.946660058299e-001   2.530260804589e-002  -2.380301667696e-001  -7.018394079352e-002  -1.243321750346e-001   3.027618842065e-002  -4.216063021799e-002   2.999524129350e-002  -1.558766862409e-002   1.955904768366e-002  -2.114237587763e-003   9.939456876381e-003   2.758579260719e-004   4.229522943200e-003   7.604185083899e-004   1.474045576117e-003   4.634530288232e-004   4.543554555466e-004   2.360228075551e-004   9.598994664016e-005   8.854092991691e-005   3.888697613716e-006   3.561729165801e-005  -8.654750790224e-006   1.018448341549e-005  -5.915979672441e-006  -6.974738e+000   0.000000e+000   1.000148e+000   0.000000e+000   1.000012e+000   0.000000e+000   1.289214e-001   0.000000e+000   2.547169e-003   0.000000e+000   9.175071e-004   0.000000e+000
  39.770800756275641   1.610608024650517   6.608009495009e-016   3.550707599431e-001   1.184343700579e-001  -9.037901529335e-001   1.958879019939e-001  -1.184707901695e-001   1.359187070218e-001  -2.515761843983e-001   9.553925705524e-002  -7.680679225960e-002   4.398340348064e-002  -3.628840871151e-002   2.406816880433e-002  -1.050139099618e-002   1.004676600812e-002  -3.285689338063e-003   4.583395794390e-003  -5.735169016733e-004   1.770595497970e-003   3.419716692632e-005   7.072968490776e-004   1.323830409408e-004   2.568472717353e-004   9.012245420534e-005   9.315882821531e-005   5.331272140284e-005   3.210969735526e-005   2.340829811402e-005   1.302630277341e-005   1.105715065498e-005   1.651778e+002   0.000000e+000   1.000034e+000   0.000000e+000   9.999967e-001   0.000000e+000  -6.643109e-001   0.000000e+000  -1.672343e-005   5.325376e-006  -1.672343e-005  -5.325376e-006
  40.145542180752777   3.699440915130186   3.124601037294e-014   4.666001207808e-001  -2.348797417593e-001   1.524282705884e-001   4.620772322162e-001  -2.417818581213e-001  -1.156794846266e-001  -6.572062853044e-003  -5.973201574498e-002  -1.630415349059e-002   4.029877269853e-002   2.975197215594e-002  -4.350653546412e-003  -7.897447600424e-003  -7.358780838013e-004  -3.627283114056e-003  -4.986056210137e-004   2.458192275323e-003   2.386278743134e-004  -3.590732787448e-004   1.264221081217e-004  -8.266281287540e-005  -1.047015961954e-004   2.702838660956e-005   2.309023367211e-005  -2.142328584307e-006   2.951824333330e-006   4.654907791743e-006  -3.250241547596e-006  -3.676311308229e-006   1.046203e+004   0.000000e+000   9.999976e-001   0.000000e+000   9.999090e-001   0.000000e+000  -2.199275e-002   0.000000e+000  -1.209507e-004   0.000000e+000  -3.240006e-005   0.000000e+000
