  10.253367291746271   1.745136110628e-001  -2.019448357685e-001   3.324811712129e-001  -6.468879067225e-001   1.012411314410e-001   1.682537468296e-001   1.621060434792e-001  -3.012231062885e-001   2.521920795027e-002   5.229425636474e-002   4.988053672388e-002  -4.544909141569e-002   2.508812509128e-003   1.682644360360e-002   8.567573277098e-003  -5.224082376597e-003  -4.404117492139e-004   3.025703040015e-003   1.248048786878e-003  -4.638476208127e-004  -1.902582417456e-004   4.590944546509e-004   1.554481315431e-004  -3.105393835366e-005  -4.321467373758e-005   5.692271018317e-005   1.756140783377e-005  -1.922406492080e-006  -5.846350855279e-006   6.569166995748e-006  -5.945787e-001   1.272982e+000  -5.945787e-001  -1.272982e+000  -1.000000e+000   0.000000e+000   9.999999e-001   0.000000e+000   1.086953e-001   0.000000e+000  -5.705833e-002   3.280823e-002
  14.333342674119354   9.144438765065e-002   4.298875579173e-001   4.306419970766e-001  -1.437814263305e-002  -3.962801305930e-001   3.043699985639e-001  -7.684484941335e-002  -4.553791859330e-002  -3.023748605696e-002  -9.027198942479e-002   4.052322627707e-002   2.933525876536e-003   5.699814661339e-003   6.544099238387e-003  -3.447354044109e-003   5.627050639345e-003  -1.505346980687e-003  -1.222508143250e-003  -7.466182428535e-005  -5.843909141396e-004   2.968939513363e-004  -7.514480171542e-005   2.539700180167e-005   7.280548887968e-005  -1.091213158960e-005   2.491964653429e-005  -1.084295430333e-005  -4.397880977667e-006  -3.069042238453e-008  -1.541273452965e-006  -8.622153e+001   0.000000e+000  -1.000000e+000   0.000000e+000   9.999755e-001   0.000000e+000  -1.743047e-001   0.000000e+000   5.578138e-002   0.000000e+000  -1.505208e-002   0.000000e+000
  30.760102017417999  -1.745136416016e-001   2.019450207850e-001   3.324814878914e-001  -6.468880781147e-001  -1.012409114048e-001  -1.682537633537e-001   1.621061902273e-001  -3.012232484647e-001  -2.521900269602e-002  -5.229401429713e-002   4.988078701383e-002  -4.544934281400e-002  -2.509282320577e-003  -1.682561409666e-002   8.568788708109e-003  -5.227132444209e-003   4.387991482337e-004  -3.021100601910e-003   1.250209036592e-003  -4.683516940963e-004   1.892246557084e-004  -4.548206251075e-004   1.568807864311e-004  -3.356836194790e-005   4.261619400374e-005  -5.525647999520e-005   1.810896297123e-005  -2.590456596461e-006   5.680673433198e-006  -6.138047006077e-006   2.680317e+000   7.127578e-001   2.680317e+000  -7.127578e-001  -9.999999e-001   0.000000e+000   9.999998e-001   0.000000e+000   1.284197e-003   0.000000e+000  -1.512739e-006   2.851225e-004
  32.361498265726993  -1.664330915609e-001  -3.682310513095e-001   3.279141057603e-001   1.119243584815e-002   4.841921664049e-001  -2.679676783346e-001   2.117767306255e-002  -4.547569157380e-002   3.768623758975e-002   1.011421693535e-001   4.585282331111e-002   3.108313576338e-002   8.919810813648e-004   1.530366410454e-003  -5.018156003777e-003   6.015909490491e-003  -2.857394576177e-004   2.615442828670e-003  -2.112408731935e-004  -9.889114796176e-005  -3.836298559695e-004  -7.351423490009e-005  -9.140623819861e-005   3.447282402081e-005  -1.799967856415e-006  -1.466065046368e-005  -6.157432497170e-006  -1.349109738905e-005  -3.269952403056e-006  -3.214114458912e-006  -3.211812e+000   7.463860e+000  -3.211812e+000  -7.463860e+000   1.000003e+000   0.000000e+000  -9.999972e-001   0.000000e+000   3.454844e-003   0.000000e+000  -3.686579e-004   0.000000e+000
  33.389719718096771  -2.811424486373e-001  -2.403212924588e-001  -5.456843698554e-001  -5.516727921065e-001  -1.968443182859e-002   3.766464676282e-001  -1.232780325916e-001  -1.832459102540e-001   8.784407614769e-002   6.927887098135e-002  -4.132818344905e-002  -4.384485962199e-002   1.627025878734e-002   9.663874869344e-003  -9.969457419787e-003  -4.177799069215e-003   3.509606414455e-003   1.190018363893e-003  -1.539250380084e-003  -1.811155533453e-004   5.942102558945e-004  -3.383337662344e-006  -2.237000657251e-004   3.152990583552e-005   8.326609868407e-005  -2.310426720559e-005  -2.547905929259e-005   1.258364785769e-005   9.027272206680e-006  -9.068959254044e-006   4.416583e+000   0.000000e+000  -3.514030e+000   0.000000e+000   1.000003e+000   0.000000e+000  -1.000000e+000   0.000000e+000   3.217639e-004   0.000000e+000  -1.765467e-004   0.000000e+000
  35.169795801194375  -9.439635999969e-002   3.523299258559e-001   3.789006616694e-001  -8.557724081749e-001  -1.913938761569e-002  -2.119170808823e-001   1.794541702447e-001  -2.346369039773e-001   6.969817457431e-002  -1.059710399423e-001   4.505245625561e-002  -3.847307138776e-002   2.157884976060e-002  -1.725965297067e-002   9.895141263741e-003  -5.188594691805e-003   4.499925502363e-003  -1.897214624256e-003   1.863341639255e-003  -3.750775487140e-004   7.681145426824e-004  -1.080802113273e-004   2.858223634884e-004   1.919294291241e-005   1.137362368760e-004   2.258011866098e-005   3.907630714060e-005   1.199910119622e-005   1.106900182646e-005   1.098874992130e-005  -1.256902e+001   0.000000e+000  -4.719176e+000   0.000000e+000   1.000024e+000   0.000000e+000  -9.999908e-001   0.000000e+000   1.579737e-004   0.000000e+000   1.018300e-005   0.000000e+000
  38.660067900226842  -2.504131810780e-001  -2.524321371877e-001  -9.057962740307e-001   1.131591965923e-001  -5.219513539326e-002  -2.228198523459e-001   1.329716086011e-001   2.532833269391e-001  -1.225467299040e-001   1.100855655941e-002   3.707584928060e-002  -4.339490697318e-002   9.010728894293e-003   2.475536061053e-002  -9.999137157036e-003  -3.600446458598e-003   3.693461940377e-003  -2.792251284480e-003  -8.612759498653e-005   1.761974777932e-003  -6.024697631348e-004  -4.186296285881e-004   2.533380704440e-004  -6.887845696467e-005  -3.670255380787e-005   1.014611287874e-004  -2.452551064050e-005  -3.075587368436e-005   1.417703700484e-005  -4.526532653891e-007  -4.854444e+001   0.000000e+000  -2.227757e+000   0.000000e+000   1.000174e+000   0.000000e+000  -1.000004e+000   0.000000e+000  -3.886343e-005   0.000000e+000   1.329808e-005   0.000000e+000
  40.347374960030166   2.803681105383e-001   3.726908717195e-001   8.140283295245e-002   2.687311001851e-001  -3.906372395485e-001  -3.451304486095e-001   9.389109460282e-002   6.635704264340e-002   6.126208228925e-002   1.140309213306e-002  -4.982393528538e-002   4.736795609209e-003   8.473978014559e-003  -2.742084574697e-003   2.985542271466e-003  -2.262574235591e-003  -1.556184568401e-003   1.948203507546e-003   1.759672857560e-004  -3.597267329044e-004   1.856530456466e-005  -1.561217996965e-004   9.813766514823e-006   9.742049448870e-005  -6.820032816319e-006  -1.461729862452e-005  -1.566900658388e-006  -5.036230034328e-006   2.614312927782e-006   2.220523724880e-006  -1.059687e+004   0.000000e+000  -9.999987e-001   0.000000e+000   9.998544e-001   0.000000e+000   4.842769e-002   0.000000e+000  -4.438869e-005   0.000000e+000  -5.470979e-006   1.650740e-005
  41.076551266510670  -3.699623881056e-001   9.510832655763e-002   2.862728837635e-001  -3.988764969626e-001  -3.444319611544e-001  -3.381234395551e-001   4.182258985421e-002  -8.810122802888e-002  -5.772766766208e-002  -1.241614352684e-001  -2.583040519633e-002  -1.683627690494e-003  -1.531227700731e-003  -1.710900977838e-002  -7.331621997158e-003  -3.113297398242e-003  -3.954269845615e-004  -7.400218289065e-004  -8.718858087252e-004  -7.487959438346e-004  -2.261305998291e-004   2.685579398787e-005  -5.819092838957e-005  -7.406020998538e-005  -4.235192346749e-005  -5.915750436406e-006  -5.465130766386e-006  -9.561346081536e-007  -3.228753953055e-006  -2.614875252963e-006  -2.931292e+001   0.000000e+000  -1.933281e+000   0.000000e+000  -9.999919e-001   0.000000e+000   9.999860e-001   0.000000e+000   1.117929e-004   0.000000e+000  -4.225797e-005   0.000000e+000
  41.550081457391329  -4.478720003749e-001   3.374059935403e-001   1.135958050299e-001   4.225392200225e-002   2.110655735700e-001   3.405980879910e-001   8.661750672285e-002  -2.465839453299e-001  -8.000616971487e-002   2.329314535317e-002  -7.626604461316e-003   1.073041029943e-004   4.145163537550e-003   1.578766985354e-002   4.925108321112e-003  -5.894815161775e-003  -1.653529799070e-003  -2.173088252877e-004  -1.983051117167e-004  -4.751643536737e-005  -1.652844085532e-005   2.729092792711e-004   8.713032343529e-005  -4.964905687981e-005  -1.243534335151e-005  -8.696692995436e-006  -2.407299750304e-006  -1.731550143926e-006  -3.010140170701e-007   1.390277575077e-006   7.385771e+001   0.000000e+000   1.000012e+000   0.000000e+000  -9.999980e-001   0.000000e+000  -4.027462e-001   0.000000e+000   4.543420e-003   0.000000e+000   2.950717e-005   0.000000e+000
